50 184
1 5 1
1 6 1
1 9 1
1 10 1
1 14 1
1 15 1
1 17 1
1 22 1
1 25 1
1 27 1
1 32 1
1 33 1
1 36 1
1 40 1
1 47 1
2 5 1
2 6 1
2 7 1
2 9 1
2 12 1
2 14 1
2 22 1
2 23 1
2 24 1
2 29 1
2 30 1
2 32 1
2 38 1
2 39 1
2 42 1
2 44 1
2 45 1
3 5 1
3 6 1
3 8 1
3 10 1
3 11 1
3 12 1
3 18 1
3 19 1
3 21 1
3 26 1
3 38 1
3 42 1
4 5 1
4 7 1
4 9 1
4 20 1
4 27 1
4 29 1
4 31 1
4 34 1
4 36 1
4 37 1
4 38 1
4 42 1
4 43 1
4 45 1
5 6 1
5 7 1
5 8 1
5 10 1
5 13 1
5 15 1
5 16 1
5 18 1
5 19 1
5 21 1
5 22 1
5 23 1
5 29 1
5 36 1
5 40 1
5 46 1
5 48 1
6 7 1
6 8 1
6 11 1
6 14 1
6 15 1
6 16 1
6 18 1
6 21 1
6 22 1
6 23 1
6 24 1
6 26 1
6 31 1
6 45 1
7 8 1
7 9 1
7 11 1
7 16 1
7 19 1
7 20 1
7 21 1
7 25 1
7 35 1
8 10 1
8 11 1
8 12 1
8 14 1
8 17 1
8 19 1
8 28 1
8 31 1
8 48 1
8 49 1
8 50 1
9 13 1
9 18 1
9 20 1
9 26 1
9 29 1
9 35 1
9 37 1
9 40 1
9 41 1
10 13 1
10 15 1
10 25 1
10 32 1
10 33 1
10 48 1
10 50 1
11 12 1
11 13 1
11 17 1
11 24 1
11 39 1
11 44 1
11 47 1
11 49 1
12 16 1
12 37 1
12 46 1
14 17 1
15 24 1
15 28 1
15 30 1
15 47 1
16 28 1
16 37 1
16 39 1
17 20 1
17 34 1
17 42 1
18 33 1
18 35 1
18 48 1
19 23 1
19 27 1
19 30 1
20 41 1
21 38 1
21 44 1
21 45 1
22 26 1
22 34 1
22 49 1
23 25 1
23 28 1
23 32 1
23 36 1
23 39 1
23 43 1
24 31 1
25 27 1
25 34 1
25 44 1
26 35 1
26 41 1
26 49 1
28 30 1
29 40 1
29 46 1
32 33 1
33 43 1
37 41 1
37 47 1
38 43 1
39 46 1
40 50 1
44 50 1
