300 1184
1 5 1
1 6 1
1 19 1
1 29 1
1 32 1
1 40 1
1 43 1
1 104 1
1 115 1
1 141 1
1 152 1
1 230 1
1 247 1
1 295 1
2 5 1
2 7 1
2 9 1
2 10 1
2 11 1
2 12 1
2 13 1
2 14 1
2 19 1
2 21 1
2 27 1
2 28 1
2 30 1
2 31 1
2 32 1
2 33 1
2 36 1
2 38 1
2 46 1
2 47 1
2 48 1
2 52 1
2 54 1
2 55 1
2 57 1
2 60 1
2 62 1
2 63 1
2 64 1
2 66 1
2 70 1
2 71 1
2 75 1
2 79 1
2 88 1
2 91 1
2 93 1
2 94 1
2 95 1
2 97 1
2 98 1
2 99 1
2 102 1
2 104 1
2 112 1
2 115 1
2 118 1
2 120 1
2 129 1
2 130 1
2 131 1
2 150 1
2 153 1
2 159 1
2 160 1
2 162 1
2 167 1
2 170 1
2 173 1
2 185 1
2 207 1
2 217 1
2 248 1
2 254 1
2 264 1
2 265 1
2 279 1
2 287 1
3 5 1
3 6 1
3 8 1
3 9 1
3 10 1
3 12 1
3 13 1
3 16 1
3 23 1
3 30 1
3 35 1
3 43 1
3 44 1
3 45 1
3 49 1
3 52 1
3 71 1
3 72 1
3 88 1
3 92 1
3 101 1
3 109 1
3 113 1
3 119 1
3 127 1
3 136 1
3 150 1
3 162 1
3 169 1
3 172 1
3 173 1
3 179 1
3 187 1
3 219 1
3 220 1
3 260 1
3 271 1
3 280 1
3 288 1
3 294 1
3 298 1
3 300 1
4 5 1
4 6 1
4 7 1
4 10 1
4 15 1
4 18 1
4 21 1
4 23 1
4 58 1
4 61 1
4 62 1
4 63 1
4 105 1
4 107 1
4 133 1
4 206 1
4 281 1
5 6 1
5 7 1
5 8 1
5 9 1
5 10 1
5 11 1
5 12 1
5 15 1
5 17 1
5 19 1
5 20 1
5 21 1
5 22 1
5 23 1
5 24 1
5 27 1
5 29 1
5 30 1
5 32 1
5 33 1
5 35 1
5 36 1
5 37 1
5 40 1
5 42 1
5 43 1
5 46 1
5 48 1
5 49 1
5 50 1
5 55 1
5 59 1
5 60 1
5 66 1
5 68 1
5 70 1
5 73 1
5 75 1
5 79 1
5 80 1
5 82 1
5 83 1
5 90 1
5 102 1
5 116 1
5 122 1
5 132 1
5 137 1
5 139 1
5 140 1
5 146 1
5 148 1
5 151 1
5 161 1
5 174 1
5 175 1
5 176 1
5 177 1
5 195 1
5 209 1
5 216 1
5 223 1
5 226 1
5 227 1
5 228 1
5 237 1
5 251 1
5 257 1
5 262 1
5 273 1
5 277 1
5 284 1
6 7 1
6 8 1
6 17 1
6 18 1
6 20 1
6 28 1
6 35 1
6 39 1
6 42 1
6 81 1
6 83 1
6 99 1
6 127 1
6 129 1
6 134 1
6 135 1
6 148 1
6 151 1
6 159 1
6 189 1
6 194 1
6 217 1
6 226 1
6 233 1
6 263 1
6 268 1
6 284 1
7 8 1
7 11 1
