50 183
1 5 1
1 6 1
1 7 1
1 8 1
1 12 1
1 13 1
1 17 1
1 18 1
1 22 1
1 30 1
1 33 1
1 35 1
1 49 1
2 5 1
2 6 1
2 10 1
2 21 1
2 22 1
2 27 1
2 41 1
2 45 1
3 5 1
3 7 1
3 15 1
3 18 1
3 19 1
3 21 1
3 23 1
3 24 1
3 25 1
3 27 1
3 42 1
3 50 1
4 5 1
4 6 1
4 9 1
4 14 1
4 19 1
4 20 1
4 27 1
4 28 1
4 32 1
4 38 1
4 46 1
5 6 1
5 7 1
5 8 1
5 9 1
5 11 1
5 14 1
5 24 1
5 30 1
5 37 1
5 38 1
5 39 1
5 46 1
6 7 1
6 8 1
6 10 1
6 11 1
6 14 1
6 15 1
6 16 1
6 27 1
6 33 1
6 36 1
6 38 1
6 39 1
6 40 1
6 44 1
6 46 1
6 48 1
7 8 1
7 9 1
7 10 1
7 11 1
7 12 1
7 13 1
7 17 1
7 21 1
7 29 1
7 30 1
7 31 1
7 35 1
7 47 1
7 49 1
8 9 1
8 10 1
8 12 1
8 29 1
8 32 1
8 37 1
8 47 1
9 11 1
9 15 1
9 16 1
9 34 1
9 41 1
9 43 1
10 13 1
10 15 1
10 17 1
10 18 1
10 23 1
10 25 1
10 33 1
10 40 1
10 42 1
11 12 1
11 23 1
11 33 1
11 36 1
11 44 1
12 16 1
12 17 1
12 20 1
12 24 1
12 25 1
12 26 1
12 40 1
12 41 1
13 14 1
13 22 1
13 23 1
13 31 1
13 32 1
13 34 1
13 48 1
14 19 1
14 31 1
14 42 1
15 16 1
15 18 1
15 19 1
15 20 1
15 22 1
15 25 1
15 26 1
15 28 1
15 31 1
15 36 1
15 37 1
15 39 1
15 41 1
15 43 1
15 48 1
16 20 1
16 26 1
16 35 1
17 28 1
17 29 1
17 34 1
17 44 1
17 50 1
18 28 1
18 32 1
18 42 1
18 45 1
19 21 1
19 26 1
19 36 1
19 37 1
19 40 1
21 24 1
21 48 1
22 45 1
24 43 1
24 44 1
26 47 1
28 29 1
28 30 1
28 46 1
28 49 1
29 39 1
30 49 1
31 34 1
31 35 1
31 43 1
32 45 1
36 38 1
40 50 1
46 47 1
49 50 1
