50 181
1 5 1
1 16 1
1 47 1
1 50 1
2 5 1
2 6 1
2 7 1
2 9 1
2 10 1
2 11 1
2 12 1
2 14 1
2 15 1
2 18 1
2 21 1
2 22 1
2 23 1
2 29 1
2 31 1
2 50 1
3 5 1
3 6 1
3 7 1
3 8 1
3 9 1
3 13 1
3 14 1
3 17 1
3 25 1
3 26 1
3 29 1
3 31 1
3 32 1
3 33 1
3 36 1
3 41 1
3 47 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
4 10 1
4 19 1
4 20 1
4 23 1
4 33 1
4 36 1
4 38 1
4 43 1
4 48 1
5 6 1
5 7 1
5 9 1
5 10 1
5 14 1
5 16 1
5 17 1
5 18 1
5 19 1
5 22 1
5 25 1
5 31 1
5 32 1
5 37 1
5 39 1
5 41 1
5 44 1
5 48 1
5 49 1
6 8 1
6 13 1
6 15 1
6 28 1
6 34 1
6 35 1
7 8 1
7 10 1
7 11 1
7 12 1
7 17 1
7 23 1
7 24 1
7 26 1
7 34 1
7 36 1
7 49 1
8 11 1
8 20 1
8 21 1
8 24 1
8 26 1
8 33 1
8 44 1
9 11 1
9 12 1
9 13 1
9 18 1
9 21 1
9 27 1
9 39 1
9 42 1
10 13 1
10 27 1
11 12 1
11 15 1
11 23 1
11 35 1
11 37 1
12 16 1
12 19 1
12 28 1
12 35 1
12 40 1
12 41 1
13 16 1
13 18 1
13 19 1
13 21 1
13 26 1
13 27 1
13 37 1
13 39 1
13 42 1
13 44 1
13 45 1
13 46 1
13 48 1
13 49 1
14 15 1
14 24 1
14 28 1
15 28 1
15 43 1
16 17 1
16 47 1
17 20 1
17 22 1
17 24 1
17 25 1
17 32 1
17 33 1
17 38 1
17 45 1
18 40 1
19 20 1
19 22 1
19 25 1
20 30 1
20 50 1
22 29 1
22 30 1
22 31 1
22 45 1
23 42 1
23 48 1
24 30 1
24 40 1
24 49 1
25 29 1
25 32 1
25 38 1
26 30 1
26 34 1
26 45 1
26 46 1
27 38 1
27 43 1
28 35 1
28 43 1
29 41 1
31 42 1
33 37 1
33 40 1
34 36 1
34 44 1
34 47 1
34 50 1
37 46 1
38 39 1
44 46 1
