50 184
1 5 1
1 6 1
1 8 1
1 10 1
1 11 1
1 14 1
1 33 1
1 34 1
1 36 1
1 39 1
1 40 1
1 41 1
1 47 1
2 5 1
2 6 1
2 7 1
2 8 1
2 9 1
2 11 1
2 19 1
2 20 1
2 21 1
2 31 1
2 34 1
2 37 1
2 44 1
2 45 1
2 46 1
2 47 1
3 5 1
3 6 1
3 11 1
3 14 1
3 16 1
3 19 1
3 34 1
3 41 1
3 46 1
4 5 1
4 7 1
4 8 1
4 18 1
4 24 1
4 26 1
4 27 1
4 47 1
4 50 1
5 6 1
5 7 1
5 8 1
5 9 1
5 10 1
5 11 1
5 12 1
5 13 1
5 14 1
5 15 1
5 18 1
5 20 1
5 22 1
5 23 1
5 24 1
5 27 1
5 31 1
5 34 1
5 35 1
5 37 1
5 38 1
5 43 1
5 44 1
5 49 1
6 7 1
6 9 1
6 13 1
6 25 1
7 9 1
7 10 1
7 12 1
7 16 1
7 31 1
7 32 1
7 39 1
8 26 1
8 27 1
8 42 1
8 49 1
9 10 1
9 12 1
9 13 1
9 17 1
9 23 1
9 29 1
9 33 1
9 36 1
9 38 1
9 47 1
10 12 1
10 15 1
10 17 1
10 18 1
10 21 1
10 24 1
10 25 1
10 28 1
10 38 1
10 43 1
10 45 1
10 46 1
10 48 1
10 50 1
11 19 1
11 20 1
11 41 1
11 43 1
12 13 1
12 16 1
13 14 1
13 15 1
13 16 1
13 17 1
13 20 1
13 22 1
13 25 1
13 26 1
13 29 1
13 30 1
13 32 1
13 35 1
13 36 1
13 37 1
13 38 1
13 39 1
13 40 1
13 42 1
13 49 1
14 15 1
14 22 1
14 29 1
14 32 1
15 19 1
15 21 1
15 23 1
15 26 1
16 17 1
16 18 1
16 22 1
16 23 1
16 36 1
16 43 1
17 27 1
17 30 1
18 35 1
18 42 1
18 48 1
19 21 1
19 30 1
19 44 1
19 46 1
19 50 1
20 28 1
20 30 1
20 33 1
21 25 1
21 28 1
21 29 1
21 40 1
22 24 1
23 31 1
24 28 1
26 32 1
26 33 1
26 35 1
27 41 1
28 39 1
28 48 1
30 37 1
31 48 1
33 42 1
33 44 1
34 45 1
35 45 1
36 40 1
36 50 1
46 49 1
