100 384
1 5 1
1 7 1
1 8 1
1 9 1
1 11 1
1 12 1
1 13 1
1 16 1
1 17 1
1 19 1
1 21 1
1 22 1
1 23 1
1 24 1
1 29 1
1 30 1
1 32 1
1 40 1
1 42 1
1 49 1
1 61 1
1 63 1
1 66 1
1 77 1
1 81 1
1 84 1
1 91 1
1 99 1
1 100 1
2 5 1
2 6 1
2 11 1
2 27 1
2 28 1
2 34 1
2 36 1
2 38 1
2 51 1
2 100 1
3 5 1
3 6 1
3 12 1
3 22 1
3 26 1
3 41 1
3 47 1
3 89 1
3 94 1
3 98 1
4 5 1
4 6 1
4 7 1
4 8 1
4 10 1
4 12 1
4 13 1
4 14 1
4 16 1
4 17 1
4 18 1
4 26 1
4 32 1
4 34 1
4 39 1
4 48 1
4 50 1
4 58 1
4 64 1
4 69 1
4 76 1
5 6 1
5 7 1
5 8 1
5 9 1
5 10 1
5 13 1
5 18 1
5 21 1
5 24 1
5 26 1
5 29 1
5 32 1
5 43 1
5 46 1
5 48 1
5 51 1
5 53 1
5 55 1
5 56 1
5 60 1
5 67 1
5 83 1
5 86 1
5 93 1
6 7 1
6 8 1
6 9 1
6 10 1
6 12 1
6 13 1
6 15 1
6 18 1
6 23 1
6 29 1
6 31 1
6 33 1
6 36 1
6 39 1
6 44 1
6 53 1
6 54 1
6 56 1
6 73 1
6 74 1
6 81 1
6 83 1
7 15 1
7 16 1
7 30 1
7 57 1
7 65 1
7 78 1
7 80 1
7 82 1
7 97 1
8 9 1
8 10 1
8 11 1
8 14 1
8 25 1
8 28 1
8 37 1
8 38 1
8 39 1
8 41 1
8 47 1
8 58 1
8 65 1
8 75 1
8 79 1
8 80 1
8 85 1
8 86 1
8 88 1
8 95 1
9 11 1
9 14 1
9 15 1
9 22 1
9 52 1
9 53 1
9 54 1
9 85 1
9 90 1
9 94 1
10 14 1
10 16 1
10 17 1
10 23 1
10 25 1
10 46 1
10 56 1
11 15 1
11 20 1
11 21 1
11 23 1
11 29 1
11 32 1
11 35 1
11 36 1
11 37 1
11 42 1
11 45 1
11 60 1
11 62 1
11 64 1
11 71 1
11 84 1
11 90 1
11 93 1
12 19 1
12 20 1
12 21 1
12 24 1
12 25 1
12 27 1
12 31 1
12 33 1
12 38 1
12 40 1
12 59 1
12 67 1
12 70 1
12 87 1
12 97 1
13 31 1
13 33 1
13 48 1
13 52 1
13 53 1
13 71 1
13 80 1
13 88 1
13 89 1
14 17 1
14 18 1
14 22 1
14 26 1
14 30 1
14 42 1
14 43 1
14 44 1
14 45 1
14 57 1
14 96 1
14 99 1
15 20 1
15 25 1
15 30 1
15 35 1
15 44 1
15 51 1
15 55 1
15 74 1
15 78 1
15 80 1
15 86 1
16 19 1
16 40 1
16 43 1
16 97 1
17 27 1
17 28 1
17 33 1
17 35 1
17 39 1
17 40 1
17 46 1
17 62 1
17 69 1
17 70 1
17 88 1
18 19 1
18 27 1
18 28 1
18 31 1
18 36 1
18 41 1
18 45 1
18 47 1
18 56 1
18 59 1
18 74 1
18 90 1
18 92 1
19 20 1
19 52 1
19 63 1
19 92 1
20 34 1
20 55 1
20 62 1
20 68 1
20 74 1
20 82 1
21 24 1
21 58 1
21 60 1
21 72 1
21 77 1
21 79 1
21 84 1
21 92 1
22 35 1
22 37 1
22 42 1
22 58 1
22 66 1
22 83 1
24 43 1
24 44 1
24 73 1
24 89 1
25 49 1
25 52 1
25 64 1
25 76 1
26 45 1
26 65 1
26 69 1
27 38 1
27 41 1
27 85 1
27 96 1
28 49 1
28 59 1
28 71 1
28 76 1
28 81 1
28 91 1
28 94 1
30 49 1
30 61 1
31 34 1
31 48 1
31 50 1
31 61 1
31 97 1
33 67 1
33 73 1
33 99 1
34 75 1
34 87 1
35 37 1
36 51 1
36 77 1
36 78 1
37 86 1
38 70 1
39 59 1
40 50 1
40 65 1
40 84 1
40 99 1
42 54 1
42 61 1
42 66 1
44 46 1
44 47 1
44 54 1
44 68 1
44 82 1
44 88 1
44 94 1
44 98 1
45 98 1
46 68 1
47 63 1
47 93 1
48 85 1
49 50 1
49 77 1
49 79 1
49 91 1
49 95 1
50 63 1
50 72 1
50 73 1
50 81 1
50 89 1
51 55 1
51 57 1
52 57 1
53 70 1
53 72 1
53 78 1
54 66 1
54 82 1
54 91 1
54 93 1
55 60 1
56 68 1
57 62 1
57 64 1
57 75 1
57 79 1
58 69 1
59 71 1
60 76 1
60 95 1
61 75 1
61 87 1
62 87 1
62 98 1
62 100 1
63 67 1
63 72 1
70 90 1
70 100 1
76 96 1
80 83 1
81 95 1
85 92 1
85 96 1
