300 1184
1 5 1
1 6 1
1 7 1
1 8 1
1 10 1
1 12 1
1 15 1
1 17 1
1 18 1
1 19 1
1 20 1
1 23 1
1 31 1
1 34 1
1 42 1
1 48 1
1 50 1
1 55 1
1 89 1
1 104 1
1 108 1
1 117 1
1 122 1
1 161 1
1 169 1
1 178 1
1 184 1
1 187 1
1 205 1
1 232 1
1 252 1
1 300 1
2 5 1
2 6 1
2 7 1
2 9 1
2 13 1
2 15 1
2 16 1
2 22 1
2 24 1
2 25 1
2 26 1
2 39 1
2 42 1
2 67 1
2 68 1
2 87 1
2 104 1
2 109 1
2 116 1
2 146 1
2 155 1
2 159 1
2 171 1
2 179 1
2 190 1
2 196 1
2 202 1
2 207 1
2 219 1
2 220 1
2 233 1
2 240 1
2 251 1
2 269 1
2 270 1
2 273 1
2 277 1
2 282 1
3 5 1
3 7 1
3 13 1
3 14 1
3 17 1
3 27 1
3 36 1
3 38 1
3 49 1
3 61 1
3 64 1
3 134 1
3 155 1
3 165 1
3 209 1
4 5 1
4 6 1
4 7 1
4 10 1
4 11 1
4 37 1
4 47 1
4 65 1
4 80 1
4 87 1
4 97 1
4 122 1
4 129 1
4 132 1
4 133 1
4 140 1
4 177 1
4 203 1
4 236 1
5 6 1
5 8 1
5 9 1
5 10 1
5 11 1
5 12 1
5 13 1
5 16 1
5 19 1
5 20 1
5 21 1
5 22 1
5 24 1
5 25 1
5 28 1
5 29 1
5 30 1
5 38 1
5 41 1
5 49 1
5 57 1
5 59 1
5 60 1
5 61 1
5 62 1
5 63 1
5 66 1
5 68 1
5 69 1
5 71 1
5 72 1
5 76 1
5 77 1
5 81 1
5 82 1
5 84 1
5 87 1
5 88 1
5 90 1
5 91 1
5 94 1
5 97 1
5 102 1
5 105 1
5 107 1
5 113 1
5 115 1
5 117 1
5 120 1
5 137 1
5 142 1
5 145 1
5 146 1
5 149 1
5 157 1
5 161 1
5 162 1
5 167 1
5 170 1
5 175 1
5 186 1
5 192 1
5 199 1
5 201 1
5 205 1
5 227 1
5 228 1
5 229 1
5 232 1
5 234 1
5 248 1
5 249 1
5 252 1
5 254 1
5 260 1
5 261 1
5 264 1
5 269 1
5 271 1
5 274 1
5 279 1
5 280 1
5 284 1
5 287 1
5 290 1
5 296 1
6 8 1
6 9 1
6 30 1
6 34 1
6 40 1
6 45 1
6 52 1
6 67 1
6 69 1
6 77 1
6 100 1
6 108 1
6 110 1
6 116 1
6 121 1
6 123 1
6 131 1
6 157 1
6 161 1
6 173 1
6 229 1
6 248 1
6 254 1
6 258 1
6 283 1
7 8 1
7 9 1
7 10 1
7 12 1
7 14 1
7 15 1
7 19 1
7 23 1
7 24 1
7 37 1
7 40 1
7 46 1
7 56 1
7 60 1
7 74 1
7 75 1
7 87 1
7 114 1
7 126 1
7 139 1
7 152 1
7 164 1
7 168 1
7 170 1
7 176 1
7 184 1
7 185 1
