200 784
1 5 1
1 6 1
1 8 1
1 9 1
1 11 1
1 13 1
1 14 1
1 18 1
1 21 1
1 26 1
1 27 1
1 28 1
1 29 1
1 30 1
1 32 1
1 34 1
1 35 1
1 39 1
1 41 1
1 43 1
1 45 1
1 49 1
1 55 1
1 77 1
1 82 1
1 93 1
1 94 1
1 108 1
1 124 1
1 133 1
1 144 1
1 157 1
1 159 1
1 172 1
1 180 1
1 189 1
2 5 1
2 6 1
2 7 1
2 8 1
2 10 1
2 13 1
2 15 1
2 34 1
2 37 1
2 47 1
2 66 1
2 69 1
2 78 1
2 83 1
2 93 1
2 128 1
2 176 1
2 190 1
2 199 1
3 5 1
3 7 1
3 8 1
3 13 1
3 18 1
3 28 1
3 36 1
3 37 1
3 38 1
3 46 1
3 48 1
3 119 1
3 136 1
3 148 1
3 153 1
3 171 1
3 183 1
3 194 1
4 5 1
4 6 1
4 7 1
4 9 1
4 10 1
4 14 1
4 17 1
4 23 1
4 25 1
4 41 1
4 50 1
4 52 1
4 54 1
4 62 1
4 78 1
4 82 1
4 96 1
4 103 1
4 110 1
4 111 1
4 118 1
4 119 1
4 138 1
4 144 1
4 154 1
4 171 1
4 173 1
4 199 1
5 6 1
5 7 1
5 10 1
5 15 1
5 17 1
5 18 1
5 19 1
5 20 1
5 23 1
5 24 1
5 27 1
5 31 1
5 32 1
5 41 1
5 42 1
5 51 1
5 57 1
5 62 1
5 65 1
5 66 1
5 89 1
5 91 1
5 98 1
5 113 1
5 145 1
5 152 1
5 167 1
5 180 1
5 198 1
6 8 1
6 20 1
6 21 1
6 25 1
6 36 1
6 45 1
6 51 1
6 55 1
6 72 1
6 75 1
6 88 1
6 89 1
6 105 1
6 131 1
6 155 1
6 159 1
6 181 1
6 194 1
7 9 1
7 11 1
7 12 1
7 14 1
7 15 1
7 19 1
7 20 1
7 22 1
7 24 1
7 29 1
7 32 1
7 37 1
7 50 1
7 54 1
7 66 1
7 83 1
7 84 1
7 103 1
7 107 1
7 114 1
7 115 1
7 117 1
7 129 1
7 132 1
7 133 1
7 142 1
7 150 1
7 151 1
7 160 1
7 161 1
7 164 1
7 194 1
7 196 1
8 9 1
8 10 1
8 11 1
8 12 1
8 24 1
8 25 1
8 33 1
8 38 1
8 76 1
8 79 1
8 87 1
8 99 1
8 101 1
8 116 1
8 152 1
9 13 1
9 16 1
9 22 1
9 26 1
9 30 1
9 32 1
9 38 1
9 39 1
9 49 1
9 53 1
9 61 1
9 63 1
9 64 1
9 79 1
9 85 1
9 89 1
9 93 1
9 97 1
9 100 1
9 108 1
9 113 1
9 117 1
9 120 1
9 122 1
9 127 1
9 128 1
9 129 1
9 153 1
9 156 1
9 166 1
9 175 1
9 179 1
9 180 1
9 181 1
10 11 1
10 12 1
10 14 1
10 19 1
10 29 1
10 35 1
10 43 1
10 45 1
10 73 1
10 92 1
10 114 1
10 140 1
10 170 1
