100 384
1 5 1
1 7 1
1 8 1
1 28 1
1 34 1
1 41 1
1 45 1
1 47 1
1 59 1
1 60 1
1 76 1
1 78 1
1 83 1
2 5 1
2 6 1
2 7 1
2 10 1
2 11 1
2 14 1
2 15 1
2 18 1
2 19 1
2 20 1
2 21 1
2 22 1
2 23 1
2 25 1
2 26 1
2 27 1
2 29 1
2 31 1
2 35 1
2 37 1
2 38 1
2 41 1
2 50 1
2 54 1
2 62 1
2 68 1
2 69 1
2 71 1
2 73 1
2 78 1
2 79 1
2 91 1
2 95 1
3 5 1
3 6 1
3 13 1
3 15 1
3 18 1
3 20 1
3 29 1
3 31 1
3 34 1
3 39 1
3 42 1
3 45 1
3 60 1
3 67 1
3 79 1
3 81 1
3 87 1
3 92 1
3 94 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
4 10 1
4 11 1
4 12 1
4 14 1
4 31 1
4 46 1
4 49 1
4 53 1
4 57 1
4 58 1
4 62 1
4 70 1
4 82 1
4 90 1
4 96 1
4 97 1
4 99 1
5 6 1
5 7 1
5 8 1
5 9 1
5 10 1
5 11 1
5 12 1
5 15 1
5 16 1
5 17 1
5 22 1
5 23 1
5 42 1
5 46 1
5 52 1
5 55 1
5 57 1
6 9 1
6 10 1
6 13 1
6 20 1
6 27 1
6 28 1
6 30 1
6 32 1
6 41 1
6 47 1
6 50 1
6 56 1
6 57 1
6 75 1
6 80 1
6 85 1
6 87 1
7 8 1
7 9 1
7 13 1
7 15 1
7 43 1
7 44 1
7 47 1
8 11 1
8 12 1
8 16 1
8 17 1
8 21 1
8 24 1
8 28 1
8 35 1
8 38 1
8 73 1
8 87 1
8 89 1
9 51 1
9 76 1
10 12 1
10 14 1
10 16 1
10 17 1
10 24 1
10 30 1
10 32 1
10 36 1
10 40 1
10 44 1
10 48 1
10 53 1
10 59 1
10 64 1
10 65 1
10 68 1
10 73 1
10 91 1
11 16 1
11 39 1
11 49 1
11 75 1
11 77 1
11 84 1
11 100 1
12 13 1
12 14 1
12 18 1
12 20 1
12 21 1
12 24 1
12 26 1
12 27 1
12 36 1
12 39 1
12 44 1
13 48 1
13 53 1
13 63 1
13 81 1
14 32 1
14 38 1
14 39 1
14 45 1
14 48 1
14 72 1
14 75 1
14 77 1
14 81 1
15 19 1
15 23 1
15 30 1
15 33 1
15 40 1
15 56 1
15 60 1
15 70 1
15 99 1
15 100 1
16 17 1
16 18 1
16 19 1
16 23 1
16 32 1
16 33 1
16 34 1
16 76 1
16 78 1
16 84 1
16 85 1
16 86 1
16 92 1
16 93 1
17 33 1
17 35 1
17 45 1
17 46 1
17 47 1
17 50 1
18 19 1
18 22 1
18 26 1
18 43 1
18 52 1
18 55 1
18 95 1
19 21 1
19 22 1
19 66 1
19 67 1
19 68 1
19 74 1
19 86 1
19 94 1
19 96 1
20 25 1
20 27 1
20 29 1
20 33 1
20 34 1
20 35 1
20 37 1
20 40 1
20 42 1
20 46 1
20 49 1
20 50 1
20 63 1
20 72 1
20 77 1
20 81 1
20 82 1
20 87 1
20 92 1
21 25 1
21 26 1
21 54 1
21 56 1
21 59 1
22 24 1
22 28 1
22 30 1
22 36 1
22 48 1
22 55 1
22 61 1
22 63 1
22 86 1
23 25 1
23 54 1
23 65 1
23 89 1
24 51 1
24 55 1
24 65 1
24 78 1
25 29 1
25 31 1
25 37 1
25 41 1
25 49 1
25 63 1
25 71 1
25 85 1
26 61 1
26 69 1
26 83 1
27 59 1
27 80 1
28 84 1
29 43 1
29 66 1
29 79 1
29 80 1
29 93 1
30 36 1
30 42 1
30 70 1
30 79 1
30 90 1
30 96 1
31 40 1
31 52 1
31 66 1
31 97 1
32 51 1
32 53 1
32 62 1
33 64 1
33 100 1
34 76 1
35 37 1
35 38 1
35 51 1
35 57 1
35 66 1
35 67 1
35 69 1
35 84 1
36 56 1
36 72 1
37 52 1
38 67 1
38 93 1
39 98 1
40 54 1
40 88 1
41 43 1
41 65 1
41 98 1
42 44 1
42 58 1
42 64 1
42 68 1
42 70 1
42 74 1
42 82 1
42 90 1
42 99 1
43 89 1
44 58 1
44 71 1
45 60 1
48 88 1
48 89 1
48 96 1
49 64 1
50 61 1
50 83 1
51 62 1
52 92 1
53 58 1
53 73 1
53 88 1
53 100 1
54 77 1
54 85 1
54 98 1
55 61 1
56 71 1
57 74 1
57 90 1
60 74 1
61 69 1
61 75 1
61 91 1
62 83 1
64 82 1
68 72 1
70 86 1
70 97 1
71 93 1
74 88 1
74 94 1
79 80 1
81 94 1
86 95 1
87 98 1
90 91 1
90 95 1
91 97 1
95 99 1
