200 784
1 5 1
1 6 1
1 9 1
1 10 1
1 14 1
1 15 1
1 17 1
1 22 1
1 25 1
1 27 1
1 32 1
1 33 1
1 36 1
1 40 1
1 47 1
1 59 1
1 63 1
1 70 1
1 87 1
1 99 1
1 101 1
1 104 1
1 108 1
1 120 1
1 130 1
1 155 1
1 168 1
2 5 1
2 6 1
2 7 1
2 9 1
2 12 1
2 14 1
2 22 1
2 23 1
2 24 1
2 29 1
2 30 1
2 32 1
2 38 1
2 39 1
2 42 1
2 44 1
2 45 1
2 52 1
2 56 1
2 60 1
2 62 1
2 72 1
2 76 1
2 77 1
2 84 1
2 88 1
2 104 1
2 115 1
2 130 1
2 135 1
2 139 1
2 141 1
2 146 1
2 149 1
2 150 1
2 162 1
2 176 1
2 180 1
2 185 1
2 187 1
2 188 1
2 191 1
2 194 1
2 199 1
3 5 1
3 6 1
3 8 1
3 10 1
3 11 1
3 12 1
3 18 1
3 19 1
3 21 1
3 26 1
3 38 1
3 42 1
3 54 1
3 76 1
3 107 1
3 123 1
3 132 1
3 146 1
3 152 1
4 5 1
4 7 1
4 9 1
4 20 1
4 27 1
4 29 1
4 31 1
4 34 1
4 36 1
4 37 1
4 38 1
4 42 1
4 43 1
4 45 1
4 55 1
4 58 1
4 64 1
4 74 1
4 78 1
4 83 1
4 85 1
4 89 1
4 94 1
4 95 1
4 99 1
4 121 1
4 122 1
4 129 1
4 151 1
4 154 1
4 172 1
4 177 1
4 200 1
5 6 1
5 7 1
5 8 1
5 10 1
5 13 1
5 15 1
5 16 1
5 18 1
5 19 1
5 21 1
5 22 1
5 23 1
5 29 1
5 36 1
5 40 1
5 46 1
5 48 1
5 53 1
5 55 1
5 61 1
5 62 1
5 66 1
5 73 1
5 79 1
5 87 1
5 90 1
5 92 1
5 105 1
5 107 1
5 109 1
5 126 1
5 127 1
5 143 1
5 144 1
5 150 1
5 189 1
5 194 1
6 7 1
6 8 1
6 11 1
6 14 1
6 15 1
6 16 1
6 18 1
6 21 1
6 22 1
6 23 1
6 24 1
6 26 1
6 31 1
6 45 1
6 56 1
6 59 1
6 60 1
6 81 1
6 101 1
6 113 1
6 121 1
6 124 1
6 138 1
6 141 1
6 144 1
6 149 1
6 157 1
6 160 1
6 164 1
6 186 1
6 189 1
6 192 1
7 8 1
7 9 1
7 11 1
7 16 1
7 19 1
7 20 1
7 21 1
7 25 1
7 35 1
7 65 1
7 72 1
7 74 1
7 75 1
7 77 1
7 83 1
7 88 1
7 89 1
7 91 1
7 102 1
7 108 1
7 138 1
7 147 1
7 158 1
7 167 1
7 182 1
7 191 1
8 10 1
8 11 1
8 12 1
8 14 1
8 17 1
8 19 1
8 28 1
8 31 1
8 48 1
8 49 1
8 50 1
8 54 1
8 61 1
8 66 1
8 69 1
8 71 1
8 72 1
8 81 1
8 88 1
8 100 1
8 116 1
8 170 1
8 174 1
8 184 1
8 186 1
