50 181
1 5 1
1 6 1
1 7 1
1 9 1
1 10 1
1 13 1
1 20 1
1 23 1
1 24 1
1 27 1
1 29 1
1 39 1
1 42 1
1 43 1
2 5 1
2 7 1
2 8 1
2 11 1
2 12 1
2 14 1
2 15 1
2 16 1
2 20 1
2 22 1
2 23 1
2 31 1
2 45 1
2 47 1
3 5 1
3 6 1
3 7 1
3 12 1
3 14 1
3 18 1
3 30 1
3 32 1
3 44 1
3 48 1
3 49 1
4 5 1
4 6 1
4 11 1
4 13 1
4 19 1
4 33 1
5 6 1
5 7 1
5 8 1
5 29 1
5 34 1
5 41 1
5 43 1
5 47 1
6 8 1
6 9 1
6 10 1
6 11 1
6 14 1
6 16 1
6 18 1
6 20 1
6 25 1
6 31 1
6 38 1
6 39 1
7 8 1
7 9 1
7 13 1
7 26 1
7 45 1
7 50 1
8 9 1
8 12 1
8 15 1
8 17 1
8 18 1
8 20 1
8 21 1
8 22 1
8 24 1
8 28 1
8 37 1
8 48 1
9 10 1
9 13 1
9 15 1
9 17 1
9 26 1
9 27 1
9 34 1
9 35 1
9 37 1
9 41 1
9 45 1
9 48 1
9 50 1
10 12 1
10 15 1
10 17 1
10 21 1
10 26 1
10 28 1
10 30 1
10 31 1
10 32 1
10 38 1
10 43 1
10 46 1
10 48 1
11 16 1
11 23 1
12 19 1
12 21 1
12 27 1
12 28 1
12 46 1
13 14 1
13 16 1
13 19 1
13 34 1
14 19 1
14 21 1
14 29 1
14 30 1
14 32 1
14 40 1
15 24 1
15 27 1
15 29 1
15 31 1
15 37 1
15 39 1
15 41 1
16 17 1
16 22 1
16 28 1
16 36 1
16 37 1
16 44 1
16 46 1
16 49 1
17 18 1
17 23 1
17 25 1
17 33 1
17 35 1
18 25 1
18 26 1
18 49 1
19 30 1
20 22 1
20 34 1
22 24 1
22 25 1
24 33 1
24 36 1
24 39 1
24 42 1
24 43 1
24 44 1
25 40 1
26 36 1
27 35 1
28 33 1
30 44 1
30 47 1
31 32 1
31 42 1
32 46 1
33 38 1
33 40 1
33 47 1
33 49 1
34 36 1
34 50 1
37 38 1
37 40 1
37 41 1
38 50 1
40 42 1
42 45 1
