200 784
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 16 1
1 22 1
1 26 1
1 37 1
1 55 1
1 56 1
1 98 1
1 108 1
1 111 1
1 112 1
1 128 1
1 130 1
1 142 1
1 147 1
1 166 1
1 200 1
2 5 1
2 6 1
2 7 1
2 8 1
2 11 1
2 12 1
2 13 1
2 19 1
2 28 1
2 32 1
2 35 1
2 36 1
2 42 1
2 44 1
2 50 1
2 55 1
2 62 1
2 66 1
2 74 1
2 103 1
2 116 1
2 121 1
2 130 1
2 140 1
2 145 1
2 161 1
2 165 1
2 166 1
2 171 1
2 189 1
2 197 1
3 5 1
3 9 1
3 10 1
3 12 1
3 16 1
3 31 1
3 34 1
3 71 1
3 84 1
3 90 1
3 92 1
3 120 1
3 157 1
3 165 1
3 172 1
3 198 1
4 5 1
4 6 1
4 8 1
4 56 1
4 73 1
4 78 1
4 107 1
4 125 1
4 177 1
4 186 1
5 6 1
5 7 1
5 9 1
5 12 1
5 15 1
5 18 1
5 19 1
5 20 1
5 23 1
5 37 1
5 42 1
5 43 1
5 57 1
5 64 1
5 65 1
5 84 1
5 108 1
5 112 1
5 146 1
5 150 1
5 154 1
5 155 1
5 163 1
5 171 1
5 190 1
6 7 1
6 8 1
6 9 1
6 10 1
6 11 1
6 15 1
6 26 1
6 39 1
6 51 1
6 53 1
6 58 1
6 60 1
6 75 1
6 85 1
6 116 1
6 121 1
6 151 1
6 162 1
6 180 1
7 10 1
7 11 1
7 14 1
7 18 1
7 28 1
7 29 1
7 38 1
7 72 1
7 85 1
7 92 1
7 105 1
7 118 1
7 165 1
7 175 1
7 200 1
8 13 1
8 15 1
8 18 1
8 19 1
8 21 1
8 30 1
8 40 1
8 43 1
8 57 1
8 58 1
8 64 1
8 76 1
8 77 1
8 94 1
8 102 1
8 110 1
8 113 1
8 127 1
8 131 1
8 134 1
8 137 1
8 150 1
8 170 1
8 178 1
8 185 1
8 187 1
8 198 1
8 200 1
9 11 1
9 13 1
9 14 1
9 17 1
9 20 1
9 25 1
9 27 1
9 30 1
9 31 1
9 36 1
9 45 1
9 57 1
9 59 1
9 60 1
9 61 1
9 65 1
9 68 1
9 74 1
9 76 1
9 81 1
9 87 1
9 94 1
9 105 1
9 114 1
9 131 1
9 139 1
9 143 1
9 189 1
9 194 1
10 12 1
10 14 1
10 19 1
10 21 1
10 24 1
10 25 1
10 26 1
10 30 1
10 33 1
10 42 1
10 46 1
10 48 1
10 49 1
10 53 1
10 62 1
10 68 1
10 74 1
10 79 1
10 88 1
10 99 1
10 100 1
10 118 1
10 158 1
10 161 1
10 181 1
10 183 1
10 184 1
11 13 1
11 16 1
11 38 1
11 52 1
11 59 1
11 60 1
11 65 1
11 66 1
11 67 1
11 72 1
11 83 1
11 92 1
11 96 1
11 106 1
11 112 1
11 121 1
11 144 1
11 149 1
11 154 1
11 157 1
11 167 1
