100 382
1 5 1
1 8 1
1 9 1
1 17 1
1 20 1
1 21 1
1 28 1
1 29 1
1 45 1
1 46 1
1 49 1
1 50 1
1 52 1
1 58 1
1 62 1
1 73 1
1 75 1
1 81 1
1 95 1
1 100 1
2 5 1
2 6 1
2 7 1
2 8 1
2 9 1
2 10 1
2 11 1
2 17 1
2 18 1
2 22 1
2 27 1
2 30 1
2 37 1
2 41 1
2 53 1
2 56 1
2 58 1
2 61 1
3 5 1
3 6 1
3 7 1
3 11 1
3 12 1
3 13 1
3 14 1
3 15 1
3 16 1
3 24 1
3 30 1
3 33 1
3 34 1
3 36 1
3 43 1
3 44 1
3 48 1
3 50 1
3 55 1
3 56 1
3 61 1
3 74 1
3 88 1
3 90 1
3 94 1
3 95 1
4 5 1
4 6 1
4 7 1
4 12 1
4 19 1
4 36 1
4 38 1
4 40 1
4 41 1
4 43 1
4 47 1
4 50 1
4 53 1
4 59 1
4 65 1
4 66 1
4 89 1
4 100 1
5 6 1
5 7 1
5 9 1
5 10 1
5 11 1
5 13 1
5 20 1
5 25 1
5 27 1
5 30 1
5 41 1
5 42 1
5 44 1
5 70 1
5 80 1
5 81 1
5 88 1
5 92 1
5 97 1
5 98 1
5 99 1
6 8 1
6 13 1
6 14 1
6 15 1
6 18 1
6 20 1
6 22 1
6 23 1
6 24 1
6 31 1
6 48 1
6 49 1
6 52 1
6 64 1
6 76 1
6 77 1
6 86 1
6 89 1
6 92 1
6 100 1
7 10 1
7 12 1
7 14 1
7 27 1
7 28 1
7 52 1
7 53 1
7 60 1
7 63 1
7 85 1
8 11 1
8 16 1
8 19 1
8 20 1
8 22 1
8 23 1
8 32 1
8 35 1
8 39 1
8 40 1
8 57 1
8 91 1
9 10 1
9 12 1
9 14 1
9 17 1
9 21 1
9 23 1
9 32 1
9 33 1
9 49 1
9 53 1
9 56 1
9 69 1
9 73 1
9 93 1
10 13 1
10 15 1
10 16 1
10 19 1
10 25 1
10 29 1
10 30 1
10 38 1
10 45 1
10 54 1
10 60 1
10 66 1
10 72 1
10 73 1
10 76 1
10 87 1
11 15 1
11 40 1
11 41 1
11 50 1
11 54 1
11 55 1
11 96 1
12 24 1
12 55 1
12 64 1
12 84 1
12 94 1
13 17 1
13 39 1
13 45 1
13 61 1
13 66 1
13 85 1
14 18 1
14 98 1
15 16 1
15 21 1
15 23 1
15 26 1
15 27 1
15 31 1
15 35 1
15 38 1
15 40 1
15 42 1
15 44 1
15 46 1
15 47 1
15 48 1
15 54 1
15 57 1
15 71 1
15 78 1
15 87 1
16 18 1
16 25 1
16 26 1
16 35 1
16 36 1
16 37 1
16 74 1
16 75 1
16 97 1
17 24 1
17 34 1
18 19 1
18 31 1
18 43 1
18 51 1
18 57 1
18 58 1
18 78 1
18 82 1
18 96 1
19 26 1
19 43 1
19 67 1
19 86 1
20 21 1
20 26 1
20 29 1
20 64 1
20 67 1
20 72 1
20 91 1
21 22 1
21 25 1
21 28 1
21 32 1
21 37 1
21 79 1
21 84 1
21 86 1
21 94 1
22 46 1
22 48 1
22 86 1
23 34 1
23 72 1
23 79 1
24 62 1
24 77 1
24 78 1
24 93 1
25 34 1
25 36 1
26 28 1
26 29 1
26 31 1
26 49 1
26 59 1
26 62 1
26 65 1
27 71 1
28 45 1
28 64 1
28 68 1
28 69 1
28 70 1
28 71 1
29 39 1
29 73 1
30 32 1
30 33 1
30 80 1
30 82 1
30 92 1
30 98 1
32 33 1
33 35 1
33 37 1
33 39 1
33 44 1
33 51 1
33 63 1
33 65 1
33 67 1
33 79 1
33 81 1
33 83 1
34 38 1
34 42 1
34 47 1
34 58 1
34 63 1
34 67 1
34 79 1
34 80 1
35 42 1
35 68 1
36 47 1
36 90 1
37 52 1
37 60 1
37 82 1
37 85 1
37 89 1
38 55 1
38 57 1
38 70 1
38 78 1
38 93 1
38 97 1
39 66 1
40 51 1
41 59 1
42 60 1
42 68 1
42 69 1
42 99 1
43 46 1
44 54 1
44 70 1
44 84 1
44 100 1
45 96 1
46 62 1
46 89 1
46 95 1
47 51 1
47 75 1
47 83 1
47 88 1
48 61 1
48 87 1
48 97 1
49 59 1
51 56 1
53 83 1
53 85 1
53 87 1
54 76 1
54 77 1
56 98 1
57 90 1
58 74 1
59 65 1
60 69 1
60 76 1
60 83 1
60 90 1
60 93 1
61 82 1
62 63 1
63 68 1
66 91 1
67 72 1
67 75 1
67 80 1
69 99 1
70 71 1
70 74 1
73 77 1
73 88 1
74 94 1
75 92 1
76 84 1
79 81 1
79 91 1
82 96 1
89 95 1
90 99 1
