100 381
1 5 1
1 7 1
1 8 1
1 9 1
1 10 1
1 12 1
1 13 1
1 16 1
1 23 1
1 25 1
1 27 1
1 28 1
1 30 1
1 32 1
1 36 1
1 39 1
1 45 1
1 46 1
1 50 1
1 51 1
1 57 1
1 61 1
1 62 1
1 67 1
1 73 1
1 78 1
1 81 1
1 85 1
2 5 1
2 6 1
2 7 1
2 10 1
2 15 1
2 20 1
2 21 1
2 23 1
2 25 1
2 32 1
2 34 1
2 42 1
2 47 1
2 52 1
2 56 1
2 62 1
2 64 1
2 66 1
2 67 1
2 69 1
2 79 1
2 95 1
2 97 1
2 98 1
2 99 1
3 5 1
3 6 1
3 7 1
3 9 1
3 10 1
3 11 1
3 12 1
3 14 1
3 29 1
3 37 1
3 43 1
3 45 1
3 62 1
3 63 1
3 67 1
3 70 1
3 87 1
3 89 1
4 5 1
4 6 1
4 7 1
4 9 1
4 16 1
4 20 1
4 21 1
4 25 1
4 26 1
4 32 1
4 34 1
4 35 1
4 37 1
4 47 1
4 50 1
4 51 1
4 68 1
4 70 1
4 75 1
4 77 1
4 82 1
4 93 1
5 6 1
5 8 1
5 9 1
5 11 1
5 14 1
5 18 1
5 31 1
5 35 1
5 42 1
5 43 1
5 58 1
5 64 1
5 83 1
6 8 1
6 10 1
6 12 1
6 14 1
6 16 1
6 17 1
6 19 1
6 20 1
6 26 1
6 28 1
6 30 1
6 33 1
6 36 1
6 37 1
6 39 1
6 40 1
6 42 1
6 43 1
6 47 1
6 48 1
6 54 1
6 55 1
6 59 1
6 60 1
6 62 1
6 63 1
6 65 1
6 74 1
6 76 1
6 78 1
6 79 1
6 81 1
6 82 1
6 89 1
6 90 1
6 95 1
7 8 1
7 11 1
7 13 1
7 17 1
7 20 1
7 23 1
7 27 1
7 31 1
7 34 1
7 64 1
7 90 1
7 92 1
7 99 1
8 12 1
8 15 1
8 27 1
8 55 1
8 60 1
8 63 1
8 65 1
8 77 1
8 86 1
9 16 1
9 18 1
9 19 1
9 22 1
9 23 1
9 31 1
9 38 1
9 54 1
9 57 1
9 66 1
9 68 1
9 71 1
9 76 1
9 78 1
9 79 1
9 99 1
10 11 1
10 15 1
10 25 1
10 34 1
10 41 1
10 42 1
10 55 1
10 80 1
10 84 1
11 18 1
11 58 1
11 66 1
12 13 1
12 18 1
12 19 1
12 21 1
12 24 1
12 26 1
12 29 1
12 61 1
12 67 1
12 68 1
12 85 1
12 94 1
12 97 1
13 14 1
13 15 1
13 22 1
13 29 1
13 35 1
13 37 1
13 44 1
13 48 1
13 54 1
13 57 1
13 71 1
13 72 1
13 84 1
13 95 1
13 97 1
13 98 1
14 17 1
14 45 1
14 47 1
14 58 1
15 19 1
15 22 1
15 28 1
15 40 1
15 56 1
15 82 1
15 88 1
15 89 1
16 17 1
16 24 1
16 73 1
16 87 1
16 93 1
16 96 1
17 27 1
17 38 1
17 86 1
18 28 1
18 29 1
18 92 1
18 100 1
19 24 1
19 86 1
20 21 1
20 22 1
20 24 1
20 38 1
20 41 1
20 59 1
20 70 1
20 72 1
21 41 1
22 33 1
22 40 1
22 48 1
22 71 1
23 31 1
23 36 1
23 52 1
23 59 1
23 68 1
23 71 1
24 30 1
24 46 1
24 76 1
25 26 1
25 33 1
25 44 1
25 54 1
25 55 1
25 65 1
25 75 1
25 93 1
26 40 1
26 41 1
26 53 1
26 90 1
27 30 1
28 32 1
28 38 1
28 49 1
28 74 1
28 81 1
28 83 1
29 48 1
29 51 1
29 57 1
29 59 1
30 49 1
31 85 1
32 33 1
32 35 1
32 45 1
32 49 1
32 93 1
32 94 1
33 36 1
33 43 1
33 44 1
33 61 1
33 77 1
33 78 1
33 83 1
34 66 1
35 74 1
36 39 1
36 85 1
36 86 1
37 46 1
37 56 1
37 60 1
37 70 1
37 72 1
37 79 1
37 80 1
37 88 1
38 76 1
38 77 1
39 44 1
39 46 1
39 50 1
39 56 1
39 61 1
39 63 1
39 72 1
39 91 1
41 53 1
41 64 1
42 52 1
43 100 1
44 50 1
44 94 1
45 49 1
45 53 1
45 60 1
45 69 1
45 73 1
46 58 1
46 65 1
46 75 1
47 51 1
48 82 1
49 74 1
50 52 1
50 75 1
51 99 1
52 69 1
52 88 1
53 83 1
54 69 1
54 84 1
56 89 1
58 87 1
60 94 1
62 81 1
62 97 1
63 87 1
64 91 1
67 84 1
67 90 1
68 73 1
69 88 1
71 91 1
71 95 1
72 80 1
72 96 1
74 80 1
74 91 1
76 98 1
78 92 1
78 100 1
79 92 1
80 96 1
84 98 1
87 96 1
88 100 1
