100 384
1 5 1
1 6 1
1 7 1
1 9 1
1 13 1
1 21 1
1 25 1
1 47 1
2 5 1
2 7 1
2 8 1
2 22 1
2 25 1
2 26 1
2 45 1
2 51 1
3 5 1
3 6 1
3 11 1
3 29 1
3 49 1
4 5 1
4 6 1
4 7 1
4 8 1
4 9 1
4 12 1
4 14 1
4 15 1
4 17 1
4 18 1
4 22 1
4 24 1
4 26 1
4 28 1
4 32 1
4 33 1
4 45 1
4 47 1
4 48 1
4 49 1
4 53 1
4 58 1
4 59 1
4 63 1
4 68 1
4 70 1
4 72 1
4 77 1
4 80 1
4 81 1
4 82 1
4 90 1
4 92 1
4 98 1
5 6 1
5 7 1
5 8 1
5 10 1
5 11 1
5 12 1
5 13 1
5 16 1
5 18 1
5 19 1
5 27 1
5 34 1
5 35 1
5 37 1
5 38 1
5 44 1
5 45 1
5 50 1
5 51 1
5 56 1
5 63 1
5 69 1
5 71 1
5 81 1
5 84 1
5 90 1
6 8 1
6 9 1
6 10 1
6 11 1
6 12 1
6 17 1
6 18 1
6 19 1
6 20 1
6 21 1
6 34 1
6 36 1
6 37 1
6 38 1
6 42 1
6 43 1
6 48 1
6 54 1
6 60 1
6 62 1
6 63 1
6 68 1
6 71 1
6 82 1
6 92 1
6 93 1
6 97 1
7 13 1
7 19 1
7 30 1
7 33 1
7 47 1
7 50 1
7 59 1
7 72 1
7 86 1
8 9 1
8 10 1
8 11 1
8 15 1
8 25 1
8 26 1
8 29 1
8 35 1
8 46 1
8 52 1
8 54 1
8 59 1
8 60 1
8 73 1
8 78 1
8 84 1
8 87 1
8 95 1
9 10 1
9 12 1
9 19 1
9 20 1
9 22 1
9 50 1
9 52 1
9 70 1
9 71 1
9 83 1
9 85 1
9 86 1
10 13 1
10 14 1
10 15 1
10 21 1
10 24 1
10 29 1
10 31 1
10 36 1
10 38 1
10 39 1
10 40 1
10 42 1
10 43 1
10 62 1
10 63 1
10 70 1
10 74 1
10 79 1
10 89 1
10 90 1
11 14 1
11 16 1
11 17 1
11 24 1
11 27 1
11 28 1
11 34 1
11 36 1
11 52 1
11 55 1
11 76 1
11 89 1
11 94 1
11 99 1
12 14 1
12 16 1
12 17 1
12 32 1
12 34 1
12 39 1
12 41 1
12 51 1
12 57 1
12 59 1
12 64 1
12 69 1
12 70 1
12 81 1
12 93 1
12 98 1
13 20 1
13 21 1
13 31 1
13 80 1
14 15 1
14 16 1
14 20 1
14 30 1
14 31 1
14 44 1
14 50 1
14 51 1
14 52 1
14 57 1
14 61 1
14 79 1
14 97 1
15 24 1
15 41 1
15 54 1
16 18 1
16 23 1
16 27 1
16 41 1
16 53 1
16 88 1
17 28 1
17 29 1
17 31 1
17 44 1
17 49 1
17 74 1
17 91 1
17 99 1
17 100 1
18 22 1
18 23 1
18 25 1
18 27 1
18 40 1
18 57 1
18 66 1
18 67 1
18 68 1
18 76 1
18 77 1
18 79 1
18 91 1
18 92 1
18 93 1
18 96 1
19 35 1
20 58 1
21 23 1
21 32 1
21 41 1
22 23 1
22 40 1
22 47 1
22 61 1
22 88 1
23 44 1
23 48 1
23 49 1
23 58 1
23 65 1
23 72 1
25 26 1
25 42 1
25 43 1
25 46 1
25 48 1
25 56 1
25 67 1
25 75 1
25 83 1
25 84 1
26 33 1
26 89 1
27 28 1
27 65 1
27 80 1
27 98 1
28 30 1
28 33 1
28 39 1
28 42 1
28 53 1
28 55 1
28 65 1
28 66 1
28 74 1
28 95 1
29 30 1
29 32 1
29 36 1
29 37 1
29 87 1
31 43 1
31 61 1
31 81 1
32 40 1
32 71 1
32 77 1
33 35 1
33 45 1
33 46 1
33 78 1
34 55 1
34 61 1
35 37 1
35 39 1
35 73 1
35 96 1
36 85 1
37 38 1
37 54 1
37 64 1
38 82 1
38 83 1
38 99 1
39 76 1
40 46 1
40 53 1
40 56 1
40 58 1
40 60 1
40 62 1
40 76 1
40 84 1
41 66 1
41 94 1
42 87 1
43 75 1
44 99 1
45 75 1
45 88 1
45 96 1
46 64 1
46 75 1
47 60 1
47 74 1
49 88 1
50 68 1
50 78 1
51 55 1
51 69 1
52 64 1
52 85 1
53 62 1
53 67 1
54 86 1
54 94 1
55 56 1
55 57 1
55 67 1
55 83 1
55 92 1
56 77 1
57 73 1
58 65 1
59 69 1
61 66 1
63 91 1
65 90 1
65 100 1
66 89 1
66 97 1
67 73 1
69 87 1
69 97 1
70 72 1
70 80 1
71 78 1
72 85 1
72 86 1
73 79 1
73 95 1
76 95 1
79 82 1
84 91 1
84 94 1
87 96 1
88 98 1
91 100 1
92 93 1
98 100 1
