2000 9412 
1 434 1
1 815 1
1 978 1
1 990 1
1 1118 1
1 1156 1
1 1335 1
1 1453 1
1 1711 1
1 1755 1
2 45 1
2 275 1
2 295 1
2 772 1
2 935 1
2 1058 1
2 1231 1
2 1415 1
2 1852 1
2 1968 1
3 450 1
3 740 1
3 1032 1
3 1094 1
3 1262 1
3 1527 1
3 1754 1
3 1769 1
4 97 1
4 250 1
4 417 1
4 771 1
4 857 1
4 1400 1
4 1540 1
4 1576 1
4 1794 1
4 1867 1
5 57 1
5 65 1
5 218 1
5 455 1
5 476 1
5 751 1
5 1168 1
5 1206 1
5 1463 1
5 1897 1
6 268 1
6 715 1
6 897 1
6 1098 1
6 1226 1
6 1489 1
6 1674 1
6 1831 1
6 1935 1
6 1959 1
7 474 1
7 633 1
7 690 1
7 710 1
7 884 1
7 927 1
7 1414 1
7 1578 1
7 1614 1
8 322 1
8 406 1
8 707 1
8 1136 1
8 1703 1
8 1870 1
8 1895 1
8 1909 1
8 1939 1
9 56 1
9 187 1
9 288 1
9 290 1
9 297 1
9 757 1
9 833 1
9 899 1
9 1675 1
10 23 1
10 256 1
10 366 1
10 714 1
10 1057 1
10 1288 1
10 1414 1
10 1536 1
10 1572 1
11 394 1
11 395 1
11 571 1
11 823 1
11 1127 1
11 1136 1
11 1444 1
11 1547 1
11 1727 1
11 1992 1
12 16 1
12 33 1
12 337 1
12 385 1
12 564 1
12 645 1
12 1127 1
12 1587 1
12 1813 1
13 71 1
13 328 1
13 903 1
13 1069 1
13 1186 1
13 1390 1
13 1551 1
13 1612 1
13 1851 1
13 1997 1
14 319 1
14 1011 1
14 1195 1
14 1258 1
14 1423 1
14 1653 1
14 1680 1
14 1833 1
14 1847 1
15 52 1
15 92 1
15 109 1
15 445 1
15 581 1
15 757 1
15 813 1
15 1199 1
15 1365 1
16 283 1
16 666 1
16 776 1
16 856 1
16 940 1
16 980 1
16 1684 1
16 1790 1
16 1817 1
16 1957 1
17 66 1
17 105 1
17 108 1
17 595 1
17 639 1
17 830 1
17 836 1
17 879 1
17 1439 1
17 1849 1
18 136 1
18 181 1
18 373 1
18 483 1
18 716 1
18 810 1
18 1035 1
18 1256 1
18 1292 1
18 1645 1
19 247 1
19 492 1
19 631 1
19 638 1
19 684 1
19 1126 1
19 1571 1
19 1737 1
19 1775 1
19 1881 1
20 80 1
20 148 1
20 347 1
20 399 1
20 864 1
20 1028 1
20 1194 1
20 1758 1
21 222 1
21 371 1
21 427 1
21 642 1
21 851 1
21 1041 1
21 1652 1
21 1727 1
21 1736 1
22 172 1
22 411 1
22 575 1
22 651 1
22 703 1
22 1014 1
22 1093 1
22 1480 1
22 1680 1
22 1781 1
23 203 1
23 663 1
23 966 1
23 975 1
23 1087 1
23 1179 1
23 1514 1
23 1682 1
23 1695 1
23 1856 1
24 56 1
24 344 1
24 403 1
24 506 1
24 587 1
24 704 1
24 830 1
24 923 1
24 1476 1
24 1538 1
25 69 1
25 327 1
25 518 1
25 537 1
25 660 1
25 728 1
25 800 1
25 961 1
25 1535 1
25 1966 1
26 267 1
26 299 1
26 400 1
26 445 1
26 795 1
26 1361 1
