200 5069 
1 3 1
2 5 1
1 6 1
4 6 1
5 6 1
6 7 1
4 8 1
3 9 1
1 10 1
6 10 1
7 10 1
8 10 1
1 11 1
3 11 1
6 12 1
11 12 1
2 13 1
5 13 1
8 13 1
10 13 1
3 14 1
8 14 1
11 14 1
1 15 1
8 15 1
9 15 1
11 15 1
14 15 1
13 16 1
3 17 1
9 17 1
13 17 1
16 17 1
3 18 1
5 18 1
8 18 1
12 18 1
16 18 1
17 18 1
4 19 1
5 19 1
12 19 1
15 19 1
17 19 1
9 20 1
2 21 1
4 21 1
5 21 1
10 21 1
11 21 1
13 21 1
18 21 1
19 21 1
1 22 1
5 22 1
9 22 1
10 22 1
15 22 1
16 22 1
19 22 1
2 23 1
6 23 1
7 23 1
12 23 1
14 23 1
5 24 1
8 24 1
17 24 1
18 24 1
21 24 1
23 24 1
8 25 1
15 25 1
17 25 1
1 26 1
3 26 1
6 26 1
7 26 1
11 26 1
12 26 1
16 26 1
11 27 1
20 27 1
21 27 1
2 28 1
11 28 1
16 28 1
21 28 1
24 28 1
25 28 1
26 28 1
3 29 1
7 29 1
11 29 1
12 29 1
13 29 1
14 29 1
20 29 1
23 29 1
26 29 1
5 30 1
7 30 1
10 30 1
15 30 1
20 30 1
21 30 1
28 30 1
29 30 1
9 31 1
11 31 1
14 31 1
20 31 1
25 31 1
28 31 1
29 31 1
5 32 1
7 32 1
11 32 1
14 32 1
21 32 1
3 33 1
7 33 1
12 33 1
13 33 1
17 33 1
29 33 1
2 34 1
6 34 1
16 34 1
22 34 1
25 34 1
27 34 1
28 34 1
29 34 1
3 35 1
6 35 1
8 35 1
13 35 1
14 35 1
15 35 1
24 35 1
31 35 1
2 36 1
8 36 1
9 36 1
16 36 1
17 36 1
24 36 1
31 36 1
32 36 1
35 36 1
7 37 1
9 37 1
14 37 1
17 37 1
19 37 1
23 37 1
24 37 1
27 37 1
29 37 1
30 37 1
31 37 1
32 37 1
36 37 1
3 38 1
16 38 1
18 38 1
25 38 1
29 38 1
30 38 1
32 38 1
35 38 1
37 38 1
6 39 1
9 39 1
17 39 1
19 39 1
20 39 1
21 39 1
32 39 1
35 39 1
36 39 1
1 40 1
4 40 1
8 40 1
14 40 1
16 40 1
27 40 1
29 40 1
30 40 1
34 40 1
36 40 1
37 40 1
38 40 1
1 41 1
2 41 1
6 41 1
7 41 1
27 41 1
36 41 1
37 41 1
1 42 1
3 42 1
4 42 1
5 42 1
6 42 1
10 42 1
18 42 1
24 42 1
25 42 1
32 42 1
33 42 1
35 42 1
38 42 1
41 42 1
2 43 1
7 43 1
11 43 1
24 43 1
33 43 1
38 43 1
40 43 1
9 44 1
11 44 1
16 44 1
17 44 1
18 44 1
19 44 1
21 44 1
22 44 1
23 44 1
25 44 1
29 44 1
30 44 1
32 44 1
3 45 1
5 45 1
7 45 1
10 45 1
16 45 1
26 45 1
27 45 1
33 45 1
35 45 1
44 45 1
3 46 1
5 46 1
15 46 1
18 46 1
21 46 1
22 46 1
27 46 1
28 46 1
29 46 1
37 46 1
39 46 1
40 46 1
44 46 1
45 46 1
4 47 1
7 47 1
16 47 1
22 47 1
23 47 1
24 47 1
26 47 1
35 47 1
40 47 1
41 47 1
17 48 1
20 48 1
33 48 1
41 48 1
7 49 1
8 49 1
15 49 1
17 49 1
19 49 1
20 49 1
28 49 1
30 49 1
34 49 1
37 49 1
38 49 1
40 49 1
47 49 1
5 50 1
9 50 1
12 50 1
17 50 1
26 50 1
28 50 1
35 50 1
39 50 1
13 51 1
14 51 1
15 51 1
16 51 1
17 51 1
18 51 1
19 51 1
20 51 1
23 51 1
25 51 1
26 51 1
27 51 1
28 51 1
32 51 1
33 51 1
35 51 1
46 51 1
47 51 1
49 51 1
2 52 1
5 52 1
6 52 1
8 52 1
10 52 1
12 52 1
21 52 1
31 52 1
40 52 1
45 52 1
46 52 1
47 52 1
50 52 1
1 53 1
4 53 1
7 53 1
9 53 1
12 53 1
14 53 1
22 53 1
23 53 1
25 53 1
28 53 1
30 53 1
31 53 1
34 53 1
35 53 1
36 53 1
37 53 1
39 53 1
51 53 1
52 53 1
1 54 1
2 54 1
3 54 1
7 54 1
8 54 1
13 54 1
