1000 4374 
1 236 1
1 268 1
1 424 1
1 518 1
1 528 1
1 534 1
1 578 1
1 780 1
1 846 1
2 4 1
2 66 1
2 117 1
2 209 1
2 463 1
2 527 1
2 749 1
2 858 1
2 998 1
3 87 1
3 157 1
3 218 1
3 471 1
3 478 1
3 510 1
3 610 1
3 618 1
3 705 1
4 7 1
4 223 1
4 375 1
4 381 1
4 496 1
4 536 1
4 579 1
4 971 1
5 62 1
5 134 1
5 148 1
5 582 1
5 609 1
5 648 1
5 656 1
5 816 1
5 908 1
6 289 1
6 348 1
6 353 1
6 403 1
6 586 1
6 638 1
6 818 1
6 867 1
6 956 1
7 578 1
7 595 1
7 643 1
7 664 1
7 691 1
7 870 1
7 891 1
7 912 1
7 926 1
8 61 1
8 116 1
8 165 1
8 274 1
8 314 1
8 511 1
8 610 1
8 668 1
8 710 1
9 105 1
9 330 1
9 403 1
9 421 1
9 579 1
9 613 1
9 698 1
9 711 1
9 830 1
10 22 1
10 103 1
10 274 1
10 379 1
10 518 1
10 704 1
10 741 1
10 820 1
10 943 1
11 101 1
11 156 1
11 354 1
11 410 1
11 416 1
11 431 1
11 555 1
11 879 1
12 214 1
12 240 1
12 477 1
12 483 1
12 683 1
12 862 1
12 876 1
12 883 1
12 990 1
13 262 1
13 360 1
13 538 1
13 552 1
13 736 1
13 755 1
13 781 1
13 818 1
13 899 1
14 60 1
14 150 1
14 305 1
14 545 1
14 578 1
14 645 1
14 736 1
14 768 1
14 783 1
15 17 1
15 161 1
15 325 1
15 405 1
15 488 1
15 726 1
15 809 1
15 896 1
16 113 1
16 280 1
16 294 1
16 475 1
16 684 1
16 730 1
16 995 1
17 264 1
17 431 1
17 463 1
17 541 1
17 774 1
17 808 1
17 874 1
17 888 1
18 151 1
18 157 1
18 158 1
18 249 1
18 320 1
18 468 1
18 639 1
18 926 1
19 162 1
19 320 1
19 396 1
19 410 1
19 470 1
19 546 1
19 623 1
19 936 1
19 978 1
20 107 1
20 223 1
20 237 1
20 489 1
20 600 1
20 656 1
20 657 1
20 784 1
21 242 1
21 291 1
21 356 1
21 430 1
21 622 1
21 820 1
21 927 1
21 946 1
22 282 1
22 306 1
22 329 1
22 384 1
22 700 1
22 735 1
22 914 1
22 938 1
22 947 1
23 77 1
23 145 1
23 181 1
23 441 1
23 526 1
23 527 1
23 675 1
23 874 1
23 912 1
24 161 1
24 297 1
24 647 1
24 693 1
24 702 1
24 706 1
24 731 1
24 751 1
25 29 1
25 240 1
25 312 1
25 317 1
25 384 1
25 448 1
25 688 1
25 769 1
25 904 1
26 85 1
26 99 1
26 178 1
26 222 1
26 243 1
26 692 1
26 856 1
27 81 1
27 83 1
27 170 1
27 223 1
27 354 1
27 519 1
27 912 1
27 920 1
27 982 1
28 185 1
28 223 1
28 389 1
28 474 1
28 562 1
28 725 1
28 763 1
28 937 1
28 997 1
29 235 1
29 259 1
29 444 1
29 553 1
29 588 1
29 655 1
29 743 1
29 784 1
29 969 1
30 75 1
30 193 1
30 215 1
30 281 1
30 390 1
30 405 1
30 566 1
30 782 1
30 826 1
31 86 1
31 151 1
31 232 1
31 474 1
31 826 1
31 903 1
31 931 1
31 932 1
31 974 1
32 341 1
32 391 1
32 463 1
32 585 1
32 611 1
32 625 1
32 661 1
32 686 1
32 715 1
33 249 1
33 355 1
33 523 1
33 641 1
33 661 1
33 682 1
33 797 1
33 856 1
33 972 1
34 145 1
34 166 1
34 168 1
34 616 1
34 669 1
34 869 1
34 937 1
34 984 1
34 993 1
35 37 1
35 172 1
35 244 1
35 365 1
35 434 1
35 468 1
35 789 1
35 923 1
36 76 1
36 210 1
36 524 1
36 674 1
36 724 1
36 726 1
36 779 1
36 821 1
36 844 1
37 55 1
37 57 1
37 92 1
37 219 1
37 288 1
37 532 1
37 547 1
37 846 1
37 910 1
38 139 1
38 435 1
38 445 1
38 450 1
38 539 1
38 551 1
38 848 1
38 898 1
38 976 1
39 87 1
39 101 1
39 132 1
39 299 1
39 480 1
39 525 1
39 898 1
39 909 1
39 975 1
40 134 1
40 554 1
40 641 1
40 745 1
40 751 1
40 815 1
40 820 1
40 856 1
40 964 1
41 244 1
41 342 1
41 367 1
41 425 1
41 550 1
41 636 1
41 726 1
42 195 1
42 522 1
42 640 1
42 645 1
42 710 1
42 737 1
42 802 1
42 980 1
43 187 1
43 270 1
43 537 1
43 732 1
43 758 1
43 872 1
43 890 1
44 46 1
44 128 1
44 318 1
44 374 1
44 557 1
44 787 1
44 926 1
44 986 1
44 992 1
45 118 1
45 350 1
45 435 1
45 544 1
45 625 1
45 762 1
45 927 1
46 112 1
46 119 1
46 234 1
46 252 1
46 348 1
46 494 1
46 823 1
46 835 1
47 140 1
47 198 1
47 236 1
47 278 1
47 421 1
47 577 1
47 717 1
47 851 1
47 918 1
48 151 1
48 158 1
48 205 1
48 231 1
48 401 1
48 523 1
48 601 1
48 871 1
48 912 1
49 536 1
49 644 1
49 688 1
49 694 1
49 714 1
49 787 1
49 791 1
49 896 1
49 961 1
50 111 1
50 201 1
50 292 1
50 310 1
50 628 1
50 675 1
50 688 1
50 864 1
50 868 1
51 111 1
51 177 1
51 202 1
51 249 1
51 276 1
51 451 1
51 631 1
51 955 1
52 102 1
52 188 1
52 252 1
52 481 1
52 606 1
52 626 1
52 699 1
52 849 1
53 130 1
53 172 1
53 207 1
53 293 1
53 342 1
53 520 1
53 988 1
54 297 1
54 321 1
54 453 1
54 700 1
54 717 1
54 731 1
54 776 1
54 917 1
55 155 1
55 181 1
55 297 1
55 310 1
55 500 1
55 525 1
55 715 1
55 790 1
55 909 1
56 150 1
56 345 1
56 397 1
56 491 1
56 689 1
56 888 1
56 901 1
56 979 1
57 115 1
57 212 1
57 241 1
57 245 1
57 269 1
57 278 1
57 279 1
57 656 1
57 958 1
58 196 1
58 341 1
58 385 1
58 406 1
58 503 1
58 955 1
58 959 1
58 994 1
59 80 1
59 487 1
59 581 1
59 594 1
59 696 1
59 697 1
59 801 1
59 858 1
59 1000 1
60 254 1
60 414 1
60 435 1
60 526 1
60 535 1
60 720 1
60 726 1
61 204 1
61 235 1
61 351 1
61 367 1
61 473 1
61 482 1
62 368 1
62 446 1
62 533 1
62 545 1
62 590 1
62 670 1
62 811 1
62 830 1
62 850 1
63 323 1
63 331 1
63 346 1
63 371 1
63 391 1
63 451 1
63 499 1
63 690 1
63 837 1
64 319 1
64 386 1
64 469 1
64 488 1
64 489 1
64 501 1
64 610 1
64 637 1
64 969 1
65 76 1
65 99 1
65 109 1
65 318 1
65 549 1
65 606 1
65 689 1
65 918 1
66 97 1
66 238 1
66 317 1
66 375 1
66 444 1
66 592 1
66 639 1
66 704 1
67 81 1
67 223 1
67 358 1
67 447 1
67 847 1
67 890 1
68 129 1
68 375 1
68 725 1
68 784 1
68 788 1
68 822 1
68 938 1
68 950 1
69 280 1
69 480 1
69 531 1
69 539 1
69 676 1
69 695 1
69 866 1
70 128 1
70 153 1
70 654 1
70 668 1
70 677 1
70 707 1
70 857 1
71 88 1
71 236 1
71 276 1
71 293 1
71 569 1
71 743 1
71 767 1
71 841 1
72 261 1
72 308 1
72 310 1
72 525 1
72 631 1
73 240 1
73 438 1
73 707 1
73 957 1
73 967 1
73 976 1
73 992 1
74 221 1
74 289 1
74 738 1
74 899 1
74 995 1
75 154 1
75 192 1
75 292 1
75 462 1
75 492 1
75 796 1
75 873 1
75 894 1
76 324 1
76 341 1
76 560 1
76 661 1
76 722 1
76 780 1
76 842 1
76 932 1
76 951 1
77 209 1
77 225 1
77 288 1
77 460 1
77 684 1
77 771 1
77 863 1
77 909 1
77 968 1
78 113 1
78 181 1
78 230 1
78 237 1
78 241 1
78 253 1
78 389 1
78 501 1
78 879 1
79 153 1
79 202 1
79 317 1
79 414 1
79 589 1
79 766 1
79 922 1
79 943 1
80 156 1
80 187 1
80 278 1
80 285 1
80 303 1
80 438 1
80 454 1
80 943 1
81 88 1
81 152 1
81 225 1
81 554 1
81 608 1
81 615 1
81 659 1
81 782 1
81 920 1
82 142 1
82 308 1
82 361 1
82 492 1
82 656 1
82 667 1
82 728 1
82 944 1
83 186 1
83 412 1
83 776 1
83 823 1
83 885 1
83 989 1
84 218 1
84 222 1
84 419 1
84 477 1
84 712 1
84 777 1
84 829 1
84 887 1
85 101 1
85 230 1
85 258 1
85 274 1
85 486 1
85 676 1
86 225 1
86 419 1
86 516 1
86 545 1
86 700 1
86 785 1
86 876 1
87 264 1
87 305 1
87 387 1
87 471 1
87 626 1
87 865 1
88 191 1
88 239 1
88 241 1
88 316 1
88 414 1
88 478 1
88 563 1
88 973 1
88 995 1
89 220 1
89 277 1
89 372 1
89 404 1
89 511 1
89 585 1
89 629 1
89 925 1
90 151 1
90 216 1
90 230 1
90 495 1
90 521 1
90 761 1
90 791 1
90 849 1
90 966 1
91 324 1
91 481 1
91 525 1
91 775 1
91 779 1
91 799 1
91 909 1
92 98 1
92 198 1
92 422 1
92 576 1
92 713 1
92 723 1
92 794 1
92 966 1
93 348 1
93 423 1
93 654 1
93 707 1
93 825 1
93 829 1
93 830 1
93 876 1
93 934 1
94 293 1
94 305 1
94 331 1
94 476 1
94 517 1
94 688 1
94 887 1
94 992 1
95 159 1
95 243 1
95 269 1
95 373 1
95 408 1
95 410 1
95 838 1
95 906 1
96 319 1
96 343 1
96 375 1
96 491 1
96 634 1
96 650 1
96 685 1
96 946 1
97 123 1
97 137 1
97 185 1
97 255 1
97 317 1
97 566 1
97 784 1
97 889 1
97 977 1
98 258 1
98 266 1
98 536 1
98 784 1
98 790 1
98 838 1
98 870 1
98 896 1
98 951 1
99 119 1
99 356 1
99 377 1
99 398 1
99 663 1
99 788 1
99 809 1
99 855 1
99 983 1
100 214 1
100 333 1
100 372 1
100 542 1
100 607 1
100 638 1
100 763 1
100 916 1
101 427 1
101 447 1
101 552 1
101 557 1
101 731 1
101 762 1
101 918 1
102 313 1
102 339 1
102 525 1
102 594 1
102 651 1
102 717 1
102 782 1
102 812 1
102 955 1
103 170 1
103 279 1
103 354 1
103 394 1
103 465 1
103 724 1
103 854 1
104 209 1
104 464 1
104 550 1
104 722 1
104 827 1
104 888 1
104 893 1
105 151 1
105 167 1
105 268 1
105 559 1
105 817 1
105 834 1
106 310 1
106 333 1
106 432 1
106 476 1
106 561 1
106 606 1
106 610 1
106 671 1
106 838 1
107 203 1
107 304 1
107 481 1
107 500 1
107 643 1
107 897 1
107 941 1
107 997 1
108 137 1
108 309 1
108 417 1
108 446 1
108 551 1
108 695 1
108 730 1
108 921 1
108 952 1
109 145 1
109 699 1
109 785 1
109 815 1
109 839 1
109 848 1
109 933 1
110 310 1
110 364 1
110 403 1
110 534 1
110 546 1
110 660 1
110 847 1
110 857 1
111 298 1
111 417 1
111 477 1
111 655 1
111 888 1
111 946 1
111 949 1
112 358 1
112 502 1
112 522 1
112 808 1
112 817 1
112 894 1
112 993 1
112 997 1
113 191 1
113 366 1
113 400 1
113 701 1
113 890 1
113 901 1
113 999 1
114 250 1
114 359 1
114 366 1
114 470 1
114 565 1
114 610 1
114 681 1
114 683 1
115 258 1
115 336 1
115 414 1
115 435 1
115 452 1
115 629 1
115 756 1
116 263 1
116 578 1
116 590 1
116 709 1
116 725 1
116 751 1
116 869 1
116 976 1
117 200 1
117 271 1
117 494 1
117 525 1
117 573 1
117 817 1
117 930 1
117 977 1
118 134 1
118 226 1
118 431 1
118 443 1
118 901 1
118 982 1
118 985 1
119 293 1
119 365 1
119 527 1
119 596 1
119 971 1
119 980 1
119 993 1
120 280 1
120 337 1
120 341 1
120 657 1
120 673 1
120 683 1
120 841 1
120 982 1
121 242 1
121 381 1
121 401 1
121 565 1
121 821 1
121 837 1
121 904 1
121 994 1
122 210 1
122 286 1
122 365 1
122 369 1
122 372 1
122 428 1
122 551 1
122 618 1
123 521 1
123 604 1
123 625 1
123 650 1
123 860 1
123 954 1
124 190 1
124 321 1
124 371 1
124 789 1
124 939 1
124 946 1
125 128 1
125 204 1
125 219 1
125 274 1
125 433 1
125 686 1
125 709 1
125 863 1
126 174 1
126 203 1
126 250 1
126 493 1
126 702 1
126 713 1
126 874 1
126 918 1
127 304 1
127 616 1
127 641 1
127 694 1
127 700 1
127 967 1
127 987 1
128 222 1
128 512 1
128 546 1
128 613 1
128 615 1
128 701 1
128 922 1
128 944 1
129 218 1
129 306 1
129 315 1
129 337 1
129 415 1
129 590 1
129 621 1
129 699 1
130 245 1
130 334 1
130 373 1
130 546 1
130 593 1
130 613 1
130 649 1
130 749 1
130 777 1
131 160 1
131 386 1
131 393 1
131 557 1
131 559 1
131 585 1
131 808 1
131 891 1
131 935 1
132 269 1
132 470 1
132 518 1
132 662 1
132 685 1
132 740 1
132 777 1
132 855 1
133 302 1
133 340 1
133 384 1
133 444 1
133 677 1
133 688 1
133 934 1
134 187 1
134 542 1
134 565 1
134 622 1
134 707 1
134 777 1
134 782 1
135 277 1
135 346 1
135 490 1
135 530 1
135 794 1
135 950 1
135 959 1
136 223 1
136 289 1
136 489 1
136 662 1
136 755 1
136 897 1
137 146 1
137 205 1
137 216 1
137 278 1
137 347 1
137 377 1
137 706 1
137 805 1
137 833 1
138 140 1
138 164 1
138 640 1
138 662 1
138 679 1
138 692 1
138 721 1
138 904 1
138 986 1
139 282 1
139 283 1
139 376 1
139 584 1
139 593 1
139 669 1
139 675 1
139 717 1
140 205 1
140 209 1
140 306 1
140 468 1
140 499 1
140 642 1
140 865 1
140 941 1
140 995 1
141 208 1
141 337 1
141 449 1
141 532 1
141 633 1
141 672 1
141 723 1
141 761 1
141 996 1
142 184 1
142 260 1
142 306 1
142 347 1
142 472 1
142 891 1
142 973 1
142 981 1
143 247 1
143 339 1
143 380 1
143 433 1
143 478 1
143 605 1
143 765 1
143 767 1
144 194 1
144 332 1
144 523 1
144 574 1
144 768 1
144 874 1
144 964 1
145 233 1
145 381 1
145 389 1
145 505 1
145 832 1
145 872 1
145 876 1
145 984 1
145 989 1
146 201 1
146 231 1
146 233 1
146 677 1
146 759 1
146 965 1
147 179 1
147 216 1
147 359 1
147 590 1
147 696 1
147 714 1
147 840 1
147 883 1
147 978 1
148 491 1
148 515 1
148 584 1
148 666 1
148 720 1
148 956 1
148 960 1
148 966 1
149 274 1
149 570 1
149 662 1
149 707 1
149 730 1
149 1000 1
150 279 1
150 514 1
150 604 1
150 660 1
150 689 1
150 827 1
150 852 1
150 884 1
150 951 1
151 227 1
151 304 1
151 336 1
151 606 1
151 624 1
151 731 1
152 196 1
152 352 1
152 399 1
152 607 1
152 707 1
152 780 1
153 222 1
153 710 1
153 747 1
153 850 1
153 862 1
153 886 1
153 990 1
154 285 1
154 313 1
154 497 1
154 531 1
154 544 1
154 676 1
154 869 1
155 230 1
155 432 1
155 640 1
155 766 1
155 863 1
155 918 1
155 960 1
156 230 1
156 326 1
156 345 1
156 397 1
156 425 1
