200 1004 
1 12 1
1 17 1
1 56 1
1 60 1
1 62 1
1 63 1
1 124 1
1 138 1
1 151 1
1 159 1
1 168 1
1 174 1
2 44 1
2 67 1
2 79 1
2 94 1
2 111 1
2 155 1
3 9 1
3 20 1
3 34 1
3 45 1
3 48 1
3 49 1
3 78 1
3 119 1
3 147 1
3 160 1
3 200 1
4 16 1
4 17 1
4 35 1
4 57 1
4 105 1
4 113 1
4 145 1
4 147 1
4 170 1
4 185 1
5 9 1
5 10 1
5 25 1
5 37 1
5 68 1
5 102 1
5 105 1
5 127 1
5 134 1
5 158 1
5 185 1
5 190 1
6 12 1
6 15 1
6 17 1
6 36 1
6 51 1
6 58 1
6 65 1
6 75 1
6 89 1
6 117 1
6 166 1
6 170 1
6 193 1
6 197 1
7 8 1
7 20 1
7 21 1
7 35 1
7 36 1
7 38 1
7 52 1
7 54 1
7 60 1
7 77 1
7 95 1
7 101 1
7 119 1
7 124 1
7 128 1
7 171 1
7 178 1
8 23 1
8 29 1
8 64 1
8 72 1
8 74 1
8 84 1
8 106 1
8 113 1
8 142 1
8 149 1
8 150 1
8 156 1
8 163 1
8 194 1
9 15 1
9 20 1
9 21 1
9 30 1
9 87 1
9 93 1
9 95 1
9 97 1
9 111 1
9 124 1
9 160 1
10 19 1
10 25 1
10 58 1
10 81 1
10 117 1
10 131 1
10 145 1
10 190 1
10 194 1
11 37 1
11 38 1
11 62 1
11 78 1
11 88 1
11 110 1
11 118 1
11 124 1
11 127 1
11 181 1
12 47 1
12 53 1
12 87 1
12 123 1
12 142 1
12 158 1
12 161 1
13 70 1
13 111 1
13 118 1
13 139 1
13 165 1
13 169 1
13 186 1
14 28 1
14 40 1
14 81 1
14 89 1
14 131 1
14 165 1
15 29 1
15 62 1
15 69 1
15 71 1
15 174 1
16 30 1
16 46 1
16 60 1
16 108 1
16 110 1
16 111 1
16 113 1
16 115 1
16 148 1
16 155 1
17 106 1
17 131 1
17 152 1
17 155 1
17 186 1
18 86 1
18 147 1
18 174 1
18 198 1
19 26 1
19 44 1
19 54 1
19 68 1
19 85 1
19 162 1
19 195 1
20 27 1
20 59 1
20 92 1
20 116 1
20 119 1
20 133 1
20 141 1
20 180 1
20 198 1
20 200 1
21 42 1
21 62 1
21 93 1
21 95 1
21 119 1
21 124 1
21 143 1
21 188 1
22 37 1
22 49 1
22 67 1
22 70 1
22 130 1
22 174 1
22 177 1
23 27 1
23 50 1
23 66 1
23 75 1
23 76 1
23 79 1
23 85 1
23 123 1
23 153 1
23 157 1
23 161 1
23 181 1
23 188 1
23 189 1
24 26 1
24 49 1
24 56 1
24 58 1
24 110 1
24 131 1
24 132 1
25 38 1
25 81 1
25 85 1
25 94 1
25 108 1
25 111 1
25 141 1
25 143 1
25 147 1
25 173 1
25 185 1
25 190 1
25 193 1
26 36 1
26 126 1
26 130 1
26 131 1
26 146 1
26 177 1
26 186 1
26 198 1
27 30 1
