60 198 
1 10 1
1 19 1
1 45 1
1 47 1
1 50 1
1 53 1
2 15 1
2 30 1
2 31 1
2 38 1
2 43 1
2 44 1
2 46 1
3 12 1
3 15 1
3 16 1
3 21 1
3 26 1
3 38 1
4 8 1
4 11 1
4 22 1
4 43 1
4 49 1
4 56 1
4 58 1
5 20 1
5 25 1
5 34 1
5 40 1
5 44 1
6 16 1
6 27 1
6 32 1
6 35 1
6 52 1
6 54 1
7 13 1
7 21 1
7 32 1
7 53 1
8 11 1
8 14 1
8 32 1
8 33 1
8 46 1
9 16 1
9 32 1
9 42 1
9 44 1
9 50 1
9 55 1
10 11 1
10 13 1
10 17 1
10 45 1
10 49 1
11 12 1
11 18 1
11 19 1
11 37 1
11 40 1
11 43 1
11 58 1
12 15 1
12 21 1
12 23 1
12 26 1
12 58 1
12 60 1
13 24 1
13 31 1
13 33 1
13 37 1
13 45 1
13 49 1
14 15 1
14 34 1
14 41 1
14 49 1
15 29 1
15 36 1
15 47 1
15 57 1
16 45 1
16 53 1
17 20 1
17 26 1
17 51 1
17 57 1
17 59 1
18 20 1
18 23 1
18 42 1
18 48 1
18 52 1
18 58 1
19 39 1
20 26 1
20 42 1
20 44 1
20 50 1
20 51 1
20 55 1
20 56 1
21 29 1
21 33 1
21 37 1
21 38 1
21 41 1
21 48 1
21 52 1
22 23 1
22 52 1
23 26 1
23 33 1
23 34 1
23 35 1
24 40 1
24 53 1
25 37 1
25 45 1
25 51 1
25 53 1
26 28 1
26 39 1
26 41 1
26 56 1
26 60 1
27 28 1
27 42 1
27 51 1
27 53 1
28 29 1
28 33 1
28 37 1
28 44 1
28 50 1
28 56 1
29 53 1
29 59 1
29 60 1
30 43 1
30 51 1
31 38 1
31 39 1
31 45 1
31 59 1
32 33 1
32 48 1
32 56 1
32 57 1
32 59 1
33 37 1
33 49 1
34 38 1
34 57 1
35 42 1
35 52 1
35 55 1
35 59 1
36 37 1
36 43 1
37 39 1
37 41 1
37 58 1
38 42 1
38 46 1
38 53 1
38 54 1
39 40 1
39 57 1
40 43 1
41 51 1
41 53 1
41 55 1
42 57 1
43 47 1
43 51 1
43 58 1
44 46 1
44 47 1
44 53 1
45 46 1
45 57 1
45 58 1
45 60 1
46 53 1
47 54 1
48 51 1
49 50 1
50 51 1
50 60 1
51 60 1
52 56 1
53 55 1
54 56 1
55 56 1
