4000 25659 
1 1248 1
1 1609 1
1 1825 1
1 1842 1
1 1905 1
1 2461 1
1 3374 1
1 3794 1
2 41 1
2 773 1
2 1116 1
2 1185 1
2 1398 1
2 2120 1
2 2229 1
2 2681 1
2 2957 1
2 3416 1
2 3706 1
2 3728 1
2 3796 1
2 3897 1
3 104 1
3 738 1
3 1144 1
3 1828 1
3 2252 1
3 2691 1
3 2891 1
3 3016 1
3 3250 1
3 3326 1
3 3601 1
3 3778 1
3 3988 1
4 129 1
4 180 1
4 1478 1
4 1537 1
4 2235 1
4 3794 1
5 498 1
5 1112 1
5 1287 1
5 1373 1
5 2113 1
5 2317 1
5 2376 1
5 2528 1
5 2902 1
5 3168 1
5 3278 1
5 3358 1
5 3773 1
6 395 1
6 881 1
6 1778 1
6 1864 1
6 2136 1
6 2782 1
6 2997 1
6 3899 1
7 929 1
7 1357 1
7 1376 1
7 1997 1
7 2919 1
7 3087 1
7 3429 1
7 3784 1
8 302 1
8 574 1
8 1319 1
8 1379 1
8 1443 1
8 1998 1
8 2686 1
8 2796 1
8 3098 1
8 3273 1
8 3554 1
8 3968 1
9 430 1
9 436 1
9 1093 1
9 1116 1
9 1188 1
9 1286 1
9 1822 1
9 1833 1
9 1980 1
9 2067 1
9 2105 1
9 2111 1
9 2383 1
9 2546 1
9 2783 1
9 3317 1
9 3620 1
9 3809 1
10 758 1
10 829 1
10 1289 1
10 1406 1
10 1448 1
10 2725 1
10 2944 1
10 3702 1
10 3750 1
10 3829 1
11 159 1
11 290 1
11 314 1
11 647 1
11 1315 1
11 1492 1
11 1608 1
11 1652 1
11 1892 1
11 1999 1
11 2003 1
11 2330 1
11 2969 1
11 3020 1
11 3184 1
12 330 1
12 871 1
12 1065 1
12 1349 1
12 1354 1
12 1829 1
12 2181 1
12 2583 1
12 2629 1
12 2767 1
12 3562 1
12 3836 1
13 293 1
13 487 1
13 643 1
13 758 1
13 827 1
13 871 1
13 1535 1
13 1968 1
13 3025 1
13 3146 1
13 3196 1
13 3215 1
13 3695 1
14 127 1
14 362 1
14 610 1
14 678 1
14 1068 1
14 1103 1
14 1145 1
14 1194 1
14 1266 1
14 1267 1
14 1507 1
14 2134 1
14 2579 1
14 2674 1
14 3234 1
14 3422 1
14 3758 1
15 427 1
15 783 1
15 1119 1
15 1252 1
15 1338 1
15 1568 1
15 1573 1
15 1799 1
15 1954 1
15 1992 1
15 2075 1
15 2189 1
15 2496 1
15 3201 1
16 18 1
16 258 1
16 338 1
16 587 1
16 1110 1
16 1268 1
16 1508 1
16 1785 1
16 2204 1
16 2324 1
16 2383 1
16 2663 1
16 2891 1
16 3035 1
16 3064 1
16 3092 1
16 3260 1
16 3544 1
17 379 1
17 547 1
17 902 1
17 981 1
17 1963 1
17 2025 1
17 2839 1
17 3030 1
17 3112 1
17 3180 1
17 3501 1
17 3585 1
18 1432 1
18 1680 1
18 2527 1
18 3042 1
18 3084 1
18 3784 1
18 3955 1
19 345 1
19 746 1
19 1039 1
19 1172 1
19 1897 1
19 1957 1
19 2150 1
19 2566 1
19 2808 1
19 2930 1
19 3149 1
19 3707 1
19 3730 1
19 3963 1
20 301 1
20 492 1
20 533 1
20 1023 1
20 1094 1
20 1709 1
20 2335 1
20 2439 1
20 2556 1
20 3217 1
20 3313 1
20 3475 1
20 3615 1
20 3898 1
21 144 1
21 794 1
21 849 1
21 1210 1
21 1265 1
21 1391 1
21 1639 1
21 1640 1
21 1779 1
21 1966 1
21 3453 1
22 78 1
22 82 1
22 173 1
22 619 1
22 1078 1
22 1896 1
22 2188 1
22 3042 1
23 142 1
23 461 1
23 847 1
23 1044 1
23 1109 1
23 1327 1
23 1504 1
23 1900 1
23 2217 1
23 2974 1
23 3069 1
23 3129 1
23 3768 1
23 3922 1
24 399 1
24 561 1
24 1160 1
24 1356 1
24 1361 1
24 1562 1
24 1568 1
24 1730 1
24 2224 1
24 2679 1
24 3205 1
24 3231 1
24 3284 1
24 3500 1
24 3556 1
24 3624 1
24 3791 1
25 351 1
25 355 1
25 401 1
25 1156 1
25 1369 1
25 2122 1
25 2173 1
25 2770 1
25 3532 1
25 3648 1
25 3673 1
25 3982 1
26 185 1
26 208 1
26 900 1
26 1348 1
26 1496 1
26 2172 1
26 3059 1
26 3306 1
27 44 1
27 460 1
27 721 1
27 751 1
27 1199 1
27 1681 1
27 1774 1
27 2811 1
27 3481 1
27 3577 1
27 3674 1
28 74 1
28 552 1
28 813 1
28 1025 1
28 1216 1
28 1276 1
28 1321 1
28 1912 1
28 2056 1
28 2236 1
28 2247 1
28 2687 1
28 2855 1
28 3127 1
28 3649 1
28 3892 1
29 389 1
29 449 1
29 1102 1
29 1157 1
29 1543 1
29 1833 1
29 1897 1
29 2036 1
29 2065 1
29 2074 1
29 2427 1
29 3137 1
29 3421 1
29 3658 1
29 3691 1
30 525 1
30 870 1
30 959 1
30 1221 1
30 1373 1
30 1687 1
30 2268 1
30 2731 1
30 2954 1
30 3346 1
31 190 1
31 741 1
31 2144 1
31 2965 1
31 3193 1
32 224 1
32 647 1
32 898 1
32 1488 1
32 1776 1
32 2146 1
32 2177 1
32 2441 1
32 2473 1
32 2820 1
32 3212 1
32 3833 1
33 47 1
33 305 1
33 337 1
33 477 1
33 503 1
33 504 1
33 845 1
33 1062 1
33 1096 1
33 1341 1
33 1435 1
33 1514 1
33 1576 1
33 2040 1
33 2274 1
33 2297 1
33 2448 1
33 3036 1
33 3730 1
33 3842 1
34 103 1
34 109 1
34 594 1
34 935 1
34 1311 1
34 1392 1
34 1453 1
34 1795 1
34 1833 1
34 1868 1
34 1873 1
34 2090 1
34 2272 1
34 2364 1
34 2625 1
34 3046 1
34 3053 1
34 3180 1
34 3783 1
34 3890 1
34 3903 1
35 507 1
35 661 1
35 864 1
35 872 1
35 1015 1
35 1068 1
35 1352 1
35 1386 1
35 1711 1
35 2752 1
35 3978 1
36 187 1
36 202 1
36 409 1
36 581 1
36 1332 1
36 2015 1
36 2848 1
36 3371 1
36 3401 1
36 3811 1
37 195 1
37 588 1
37 635 1
37 756 1
37 819 1
37 859 1
37 886 1
37 1186 1
37 1421 1
37 1770 1
37 2099 1
37 2517 1
37 2919 1
37 3884 1
38 1203 1
38 1466 1
38 1780 1
38 2476 1
38 2982 1
38 3059 1
39 666 1
39 973 1
39 1209 1
39 1286 1
39 1296 1
39 1350 1
39 1523 1
39 1659 1
39 1958 1
39 2544 1
39 2625 1
39 3309 1
39 3801 1
39 3802 1
39 3827 1
40 75 1
40 239 1
40 314 1
40 562 1
40 733 1
40 776 1
40 813 1
40 1088 1
40 1263 1
40 1386 1
40 2147 1
40 2348 1
40 2900 1
41 462 1
41 1171 1
41 1773 1
41 1801 1
41 1881 1
41 2251 1
41 2937 1
41 2985 1
41 3151 1
41 3642 1
42 66 1
42 282 1
42 990 1
42 1318 1
42 1519 1
42 2141 1
42 2746 1
42 3068 1
42 3162 1
42 3280 1
42 3948 1
43 210 1
43 942 1
43 1022 1
43 1033 1
43 1841 1
43 2684 1
43 3029 1
43 3071 1
43 3339 1
43 3342 1
43 3556 1
43 3736 1
43 3739 1
43 3810 1
43 3933 1
44 81 1
44 481 1
44 1445 1
44 1499 1
44 2065 1
44 2507 1
44 2823 1
44 3065 1
44 3441 1
44 3613 1
45 657 1
45 1678 1
45 2111 1
45 2248 1
45 2385 1
45 2649 1
45 2924 1
45 3250 1
45 3466 1
45 3797 1
45 3831 1
46 81 1
46 170 1
46 203 1
46 797 1
46 1730 1
46 2237 1
46 2544 1
46 2620 1
46 3250 1
46 3289 1
46 3413 1
46 3800 1
46 3934 1
46 3965 1
47 138 1
47 437 1
47 821 1
47 865 1
47 1727 1
47 2003 1
47 2145 1
47 2695 1
47 3268 1
47 3273 1
47 3770 1
47 3978 1
48 294 1
48 296 1
48 481 1
48 590 1
48 712 1
48 1275 1
48 1511 1
48 1918 1
48 2160 1
48 2452 1
48 2746 1
48 2820 1
48 2861 1
48 3440 1
48 3476 1
48 3636 1
48 3759 1
48 3879 1
48 3931 1
49 236 1
49 443 1
49 1631 1
49 2625 1
49 2857 1
49 3138 1
49 3356 1
49 3580 1
49 3779 1
49 3850 1
50 485 1
50 1700 1
50 2123 1
50 2232 1
50 2687 1
50 2809 1
51 243 1
51 421 1
51 584 1
51 884 1
51 1252 1
51 1292 1
51 1364 1
51 2102 1
51 2131 1
51 2279 1
51 2565 1
51 2941 1
51 3020 1
51 3225 1
51 3324 1
51 3445 1
51 3763 1
51 3996 1
52 349 1
52 468 1
52 1328 1
52 2315 1
52 2501 1
52 2604 1
52 2678 1
52 2967 1
52 2978 1
52 3328 1
52 3515 1
52 3544 1
52 3578 1
53 431 1
53 709 1
53 741 1
53 1288 1
53 1325 1
53 1782 1
53 1831 1
53 2611 1
53 2715 1
53 2761 1
53 2786 1
53 2976 1
53 3422 1
53 3754 1
53 3932 1
54 77 1
54 718 1
54 973 1
54 1117 1
54 1166 1
54 1449 1
54 1489 1
54 1727 1
54 2106 1
54 2502 1
54 2607 1
54 2863 1
54 3122 1
54 3568 1
54 3907 1
55 66 1
55 123 1
55 690 1
55 1157 1
55 2332 1
55 2386 1
55 2900 1
55 3148 1
55 3402 1
55 3407 1
55 3634 1
56 1061 1
56 1260 1
56 1582 1
56 1613 1
56 1771 1
56 2210 1
56 2489 1
56 2650 1
56 3057 1
56 3419 1
56 3473 1
56 3582 1
57 173 1
57 995 1
57 1053 1
57 1166 1
57 1641 1
57 1947 1
57 2285 1
57 3051 1
57 3168 1
