10000 100559 
1 347 1
1 988 1
1 1327 1
1 2515 1
1 4965 1
1 5044 1
1 5599 1
1 6153 1
1 6245 1
1 6951 1
1 7140 1
1 7159 1
1 7211 1
1 7574 1
1 8004 1
1 8535 1
1 9004 1
1 9624 1
1 9770 1
1 9949 1
2 37 1
2 224 1
2 1206 1
2 1484 1
2 1685 1
2 1989 1
2 2349 1
2 3227 1
2 3293 1
2 4233 1
2 4304 1
2 4461 1
2 4804 1
2 5171 1
2 6012 1
2 7760 1
2 7763 1
2 7877 1
2 8349 1
2 9100 1
2 9461 1
3 977 1
3 1521 1
3 1969 1
3 2336 1
3 2521 1
3 2620 1
3 3165 1
3 4270 1
3 4451 1
3 5587 1
3 6144 1
3 6832 1
3 7016 1
3 7363 1
3 7502 1
3 7655 1
3 8029 1
3 8632 1
3 9815 1
3 9955 1
4 887 1
4 1955 1
4 2645 1
4 3178 1
4 3304 1
4 4056 1
4 4169 1
4 5772 1
4 5806 1
4 5918 1
4 6485 1
4 6702 1
4 6939 1
4 6942 1
4 7976 1
4 7985 1
4 8110 1
4 8288 1
4 9005 1
4 9734 1
4 9811 1
5 1177 1
5 1210 1
5 1326 1
5 1793 1
5 2200 1
5 3020 1
5 3163 1
5 4023 1
5 4841 1
5 4886 1
5 4916 1
5 5564 1
5 5577 1
5 5670 1
5 6575 1
5 6646 1
5 6779 1
5 7028 1
5 9111 1
5 9131 1
6 7 1
6 180 1
6 325 1
6 551 1
6 1207 1
6 3449 1
6 3778 1
6 4042 1
6 4987 1
6 5211 1
6 6862 1
6 7740 1
6 7918 1
6 8034 1
6 8552 1
6 9068 1
6 9233 1
6 9243 1
6 9566 1
6 9903 1
7 827 1
7 2822 1
7 2925 1
7 3120 1
7 4452 1
7 4667 1
7 5734 1
7 5901 1
7 5996 1
7 7041 1
7 7521 1
7 7533 1
7 7758 1
7 8444 1
7 8525 1
7 8559 1
7 8597 1
7 9153 1
7 9778 1
7 9843 1
7 9949 1
8 30 1
8 1463 1
8 1467 1
8 1629 1
8 3271 1
8 3704 1
8 5073 1
8 5163 1
8 5388 1
8 5583 1
8 5590 1
8 6024 1
8 6248 1
8 6408 1
8 6726 1
8 7551 1
8 7713 1
8 7728 1
8 8818 1
9 1479 1
9 1703 1
9 2022 1
9 2444 1
9 2602 1
9 3040 1
9 3675 1
9 4050 1
9 4422 1
9 5176 1
9 5680 1
9 6081 1
9 6303 1
9 7483 1
9 7529 1
9 8171 1
9 8408 1
9 9099 1
9 9342 1
9 9657 1
10 20 1
10 345 1
10 1775 1
10 1851 1
10 1951 1
10 2931 1
10 3253 1
10 3258 1
10 3641 1
10 3810 1
10 3915 1
10 4523 1
10 5988 1
10 6783 1
10 8062 1
10 8095 1
10 8446 1
10 9024 1
10 9702 1
10 9847 1
11 911 1
11 1161 1
11 1355 1
11 1805 1
11 1863 1
11 3919 1
11 3937 1
11 4191 1
11 4405 1
11 4579 1
11 4721 1
11 5354 1
11 5836 1
11 6642 1
11 6663 1
11 6781 1
11 8041 1
11 8242 1
11 8248 1
11 9049 1
11 9051 1
12 755 1
12 3569 1
12 3777 1
12 3978 1
12 4162 1
12 4852 1
12 4922 1
12 5065 1
12 5633 1
12 5701 1
12 6268 1
12 6428 1
12 7962 1
12 8047 1
12 8260 1
12 8280 1
12 8324 1
12 8694 1
12 9513 1
12 9593 1
13 1194 1
13 1821 1
13 1829 1
13 1838 1
13 2488 1
13 2757 1
13 4210 1
13 5738 1
13 6110 1
13 6357 1
13 6970 1
13 6992 1
13 7381 1
13 7904 1
13 8450 1
13 8565 1
13 8701 1
13 8800 1
13 8819 1
13 8977 1
13 9295 1
14 50 1
14 63 1
14 268 1
14 280 1
14 581 1
14 627 1
14 953 1
14 1070 1
14 1608 1
14 2129 1
14 3112 1
14 4962 1
14 6321 1
14 6425 1
14 6912 1
14 7082 1
14 7408 1
14 7796 1
14 7909 1
14 7933 1
15 462 1
15 550 1
15 948 1
15 1119 1
15 1754 1
15 2997 1
15 3654 1
15 4326 1
15 4609 1
15 5008 1
15 5589 1
15 5793 1
15 6006 1
15 6346 1
15 7261 1
15 8661 1
15 9015 1
15 9115 1
15 9390 1
16 496 1
16 1141 1
16 1253 1
16 1569 1
16 1630 1
16 2795 1
16 3326 1
16 3472 1
16 4115 1
16 4585 1
16 4663 1
16 5330 1
16 5667 1
16 5777 1
16 5958 1
16 7418 1
16 7520 1
16 8268 1
16 8517 1
16 9629 1
17 267 1
17 878 1
17 1004 1
17 1406 1
17 2195 1
17 2391 1
17 2799 1
17 3249 1
17 3932 1
17 4215 1
17 4636 1
17 4780 1
17 5324 1
17 5350 1
17 5459 1
17 5956 1
17 5970 1
17 6889 1
17 7442 1
17 7744 1
17 9051 1
18 269 1
18 678 1
18 812 1
18 920 1
18 922 1
18 1549 1
18 2562 1
18 3114 1
18 3813 1
18 3918 1
18 4120 1
18 5956 1
18 6923 1
18 7556 1
18 7824 1
18 8382 1
18 8804 1
18 9122 1
18 9382 1
18 9604 1
19 809 1
19 1276 1
19 1548 1
19 1867 1
19 2193 1
19 2357 1
19 2397 1
19 3439 1
19 4045 1
19 4363 1
19 4905 1
19 6250 1
19 6409 1
19 6478 1
19 6900 1
19 7186 1
19 7219 1
19 7406 1
19 8995 1
19 9524 1
19 9544 1
20 263 1
20 942 1
20 2194 1
20 2640 1
20 2795 1
20 2932 1
20 4651 1
20 4974 1
20 5091 1
20 5549 1
20 6321 1
20 6503 1
20 6567 1
20 6572 1
20 7312 1
20 7407 1
20 7496 1
20 7991 1
20 9003 1
20 9190 1
20 9818 1
21 122 1
21 394 1
21 1558 1
21 1890 1
21 2424 1
21 2555 1
21 2969 1
21 4007 1
21 4167 1
21 4575 1
21 4977 1
21 5507 1
21 5529 1
21 5869 1
21 6908 1
21 7091 1
21 7262 1
21 9479 1
21 9939 1
22 253 1
22 526 1
22 581 1
22 1357 1
22 1617 1
22 2634 1
22 2740 1
22 3054 1
22 3867 1
22 5284 1
22 6396 1
22 6489 1
22 6602 1
22 6922 1
22 6929 1
22 7139 1
22 7334 1
22 7349 1
22 9072 1
22 9484 1
22 9500 1
23 680 1
23 875 1
23 1945 1
23 2294 1
23 3168 1
23 3190 1
23 4656 1
23 4667 1
23 4792 1
23 5121 1
23 6510 1
23 7065 1
23 8060 1
23 8134 1
23 8851 1
23 8883 1
23 9322 1
23 9418 1
24 219 1
24 897 1
24 1439 1
24 1965 1
24 2097 1
24 2657 1
24 2949 1
24 2970 1
24 3445 1
24 4188 1
24 4512 1
24 4518 1
24 4621 1
24 4818 1
24 5772 1
24 6548 1
24 7267 1
24 9303 1
24 9540 1
24 9714 1
25 576 1
25 967 1
25 1738 1
25 1861 1
25 2001 1
25 3362 1
25 3489 1
25 3877 1
25 4606 1
25 4979 1
25 5780 1
25 6665 1
25 8740 1
25 9360 1
25 9382 1
25 9685 1
25 9954 1
26 217 1
26 404 1
26 1114 1
26 1724 1
26 2568 1
26 2632 1
26 2722 1
26 3481 1
26 5087 1
26 5196 1
26 6185 1
26 7546 1
26 7607 1
26 8229 1
26 8496 1
26 8666 1
26 8908 1
26 9549 1
26 9634 1
26 9996 1
27 405 1
27 703 1
27 1330 1
27 1675 1
27 2242 1
27 2688 1
27 3597 1
27 3973 1
27 4161 1
27 4929 1
27 5246 1
27 5587 1
27 6335 1
27 6569 1
27 6794 1
27 7392 1
27 8249 1
27 8985 1
27 9232 1
28 385 1
28 1192 1
28 1810 1
28 2247 1
28 2332 1
28 2380 1
28 2579 1
28 2692 1
28 3234 1
28 3503 1
28 4281 1
28 5243 1
28 5905 1
28 6053 1
28 6214 1
28 7369 1
28 7376 1
28 7438 1
28 7922 1
28 8235 1
28 9346 1
29 796 1
29 813 1
29 1240 1
29 1323 1
29 1431 1
29 1682 1
29 1690 1
29 2209 1
29 3068 1
29 3458 1
29 3539 1
29 4181 1
29 4385 1
29 5057 1
29 5417 1
29 5572 1
29 5816 1
29 9963 1
30 1335 1
30 1425 1
30 1518 1
30 1806 1
30 2208 1
30 2743 1
30 2900 1
30 3047 1
30 3133 1
30 3228 1
30 3373 1
30 3961 1
30 5819 1
30 5984 1
30 6170 1
30 7602 1
30 7631 1
30 7707 1
30 8376 1
30 8707 1
30 9651 1
31 126 1
31 774 1
31 1117 1
31 1377 1
31 1917 1
31 2869 1
31 3694 1
31 5966 1
31 6122 1
31 6135 1
31 6254 1
31 6744 1
31 7119 1
31 7293 1
31 7508 1
31 7894 1
31 8008 1
31 8851 1
31 9169 1
31 9392 1
32 378 1
32 444 1
32 702 1
32 886 1
32 1279 1
32 1437 1
32 1544 1
32 3175 1
32 3843 1
32 4321 1
32 4728 1
32 5329 1
32 7534 1
32 7675 1
32 7801 1
32 8533 1
32 8983 1
32 9023 1
32 9518 1
32 9527 1
32 9778 1
33 188 1
33 1175 1
33 1180 1
33 1803 1
33 2439 1
33 2566 1
33 3448 1
33 3568 1
33 3886 1
33 4325 1
33 6157 1
33 6162 1
33 6226 1
33 6502 1
33 6851 1
33 7555 1
33 8372 1
33 8636 1
33 8653 1
33 9772 1
34 198 1
34 657 1
34 803 1
34 898 1
34 1210 1
34 1237 1
34 2563 1
34 2895 1
34 3086 1
34 3432 1
34 3910 1
34 4204 1
34 4292 1
34 4702 1
34 4829 1
34 6377 1
34 7502 1
34 7745 1
34 8131 1
34 9957 1
34 9979 1
35 401 1
35 884 1
35 2395 1
35 3480 1
35 3564 1
35 4059 1
35 4245 1
35 5189 1
35 5783 1
35 5997 1
35 6062 1
35 6234 1
35 6729 1
35 7115 1
35 7544 1
35 7897 1
35 8106 1
35 8197 1
35 8628 1
35 9887 1
36 577 1
36 1172 1
36 1250 1
36 3024 1
36 4188 1
36 4649 1
36 4856 1
36 5556 1
36 5656 1
36 5839 1
36 6168 1
36 6343 1
36 6476 1
36 6978 1
36 7147 1
36 8104 1
36 8966 1
36 9048 1
36 9054 1
36 9976 1
36 9999 1
37 662 1
37 2004 1
37 2662 1
37 3076 1
37 4138 1
37 4235 1
37 4773 1
37 4987 1
37 5260 1
37 5916 1
37 5926 1
37 6169 1
37 6744 1
37 7856 1
37 7978 1
37 8266 1
37 8826 1
37 8868 1
37 8977 1
37 9628 1
38 285 1
38 571 1
38 1382 1
38 1570 1
38 1671 1
38 2394 1
38 2576 1
38 2661 1
38 2713 1
38 3419 1
38 3440 1
38 3912 1
38 4555 1
38 4985 1
38 5136 1
38 5264 1
38 6222 1
38 6751 1
38 7412 1
38 9538 1
38 9980 1
39 89 1
39 628 1
39 1464 1
39 2187 1
39 2824 1
39 2938 1
39 3533 1
39 4646 1
39 4712 1
39 4754 1
39 4870 1
39 5725 1
39 6108 1
39 6150 1
39 6762 1
39 7074 1
39 7930 1
39 8210 1
39 8413 1
39 9090 1
39 9682 1
40 247 1
40 312 1
40 616 1
40 806 1
40 1515 1
40 1676 1
40 1865 1
40 4088 1
40 4817 1
40 4953 1
40 5512 1
40 6479 1
40 6557 1
40 6571 1
40 6806 1
40 7027 1
40 7378 1
40 7872 1
40 7928 1
40 9428 1
41 375 1
41 1272 1
41 1423 1
41 1446 1
41 2423 1
41 2961 1
41 3463 1
41 3740 1
41 3784 1
41 5538 1
41 5850 1
41 5963 1
41 6178 1
41 7658 1
41 8312 1
41 9352 1
41 9691 1
41 9869 1
41 9898 1
42 310 1
42 870 1
42 1064 1
42 1339 1
42 2813 1
42 3189 1
42 3222 1
42 3347 1
42 3428 1
42 3870 1
42 4463 1
42 4756 1
42 5541 1
42 5553 1
42 5613 1
42 5625 1
42 6372 1
42 7462 1
42 7685 1
42 9396 1
42 9815 1
43 57 1
43 261 1
43 767 1
43 1853 1
43 1954 1
43 2415 1
43 2813 1
43 2833 1
43 3003 1
43 3479 1
43 5237 1
43 5253 1
43 5855 1
43 6008 1
43 7237 1
43 7405 1
43 8655 1
43 9123 1
43 9275 1
43 9704 1
43 9986 1
44 144 1
44 3104 1
44 3246 1
44 3895 1
44 4487 1
44 4661 1
44 5377 1
44 7268 1
44 7653 1
44 8020 1
44 8201 1
44 8329 1
44 8397 1
44 8468 1
44 9286 1
44 9306 1
44 9463 1
44 9479 1
44 9731 1
45 535 1
45 794 1
45 1026 1
45 2494 1
45 2709 1
45 4285 1
45 4444 1
45 4480 1
45 4648 1
45 5012 1
45 5195 1
45 5383 1
45 5574 1
45 6310 1
45 6518 1
45 6625 1
45 7203 1
