200 1009 
1 59 1
1 73 1
1 95 1
1 98 1
1 132 1
1 153 1
1 155 1
1 157 1
1 162 1
1 183 1
1 194 1
2 6 1
2 10 1
2 18 1
2 21 1
2 60 1
2 120 1
2 151 1
2 157 1
2 197 1
3 13 1
3 28 1
3 32 1
3 38 1
3 40 1
3 41 1
3 42 1
3 49 1
3 55 1
3 58 1
3 117 1
3 171 1
3 194 1
4 14 1
4 32 1
4 33 1
4 46 1
4 53 1
4 86 1
4 109 1
4 134 1
4 139 1
4 161 1
4 167 1
4 196 1
5 17 1
5 31 1
5 35 1
5 40 1
5 42 1
5 47 1
5 56 1
5 63 1
5 88 1
5 106 1
5 114 1
5 123 1
5 125 1
5 136 1
5 137 1
5 148 1
5 178 1
5 188 1
6 24 1
6 71 1
6 94 1
6 103 1
6 122 1
6 159 1
6 186 1
6 190 1
6 199 1
7 23 1
7 44 1
7 60 1
7 64 1
7 88 1
7 106 1
7 165 1
8 10 1
8 39 1
8 52 1
8 62 1
8 70 1
8 100 1
8 110 1
8 116 1
8 118 1
8 139 1
9 36 1
9 63 1
9 114 1
9 119 1
9 129 1
9 147 1
9 159 1
9 163 1
9 175 1
9 185 1
9 187 1
9 198 1
10 16 1
10 27 1
10 28 1
10 42 1
10 57 1
10 66 1
10 156 1
10 158 1
10 187 1
10 200 1
11 19 1
11 25 1
11 36 1
11 82 1
11 105 1
11 106 1
11 144 1
11 154 1
11 169 1
11 186 1
11 190 1
11 192 1
12 31 1
12 46 1
12 47 1
12 95 1
12 104 1
12 108 1
12 149 1
12 150 1
12 166 1
12 170 1
12 181 1
12 183 1
12 197 1
13 18 1
13 30 1
13 46 1
13 63 1
13 80 1
13 89 1
13 94 1
13 148 1
13 149 1
13 183 1
13 184 1
13 187 1
13 192 1
14 15 1
14 17 1
14 24 1
14 48 1
14 52 1
14 61 1
14 78 1
14 108 1
14 123 1
14 141 1
14 151 1
14 173 1
15 33 1
15 54 1
15 65 1
15 83 1
15 90 1
15 109 1
15 142 1
15 168 1
15 182 1
15 190 1
16 23 1
16 27 1
16 29 1
16 81 1
16 105 1
16 122 1
16 151 1
16 162 1
16 184 1
17 45 1
17 67 1
17 68 1
17 94 1
17 185 1
18 21 1
18 43 1
18 47 1
18 116 1
18 138 1
18 143 1
18 161 1
18 166 1
19 26 1
19 36 1
19 58 1
19 117 1
19 123 1
19 129 1
19 180 1
20 24 1
20 67 1
