30 119 
2 3 1
2 4 1
1 6 1
4 6 1
6 7 1
1 8 1
3 8 1
5 8 1
1 9 1
2 9 1
8 9 1
4 10 1
6 10 1
1 11 1
3 11 1
5 11 1
10 11 1
5 12 1
10 12 1
4 13 1
5 13 1
8 13 1
4 14 1
9 14 1
10 14 1
11 14 1
12 14 1
1 15 1
2 15 1
3 15 1
5 15 1
10 15 1
14 15 1
1 16 1
3 16 1
5 16 1
6 16 1
13 16 1
4 17 1
3 18 1
5 18 1
15 18 1
16 18 1
17 18 1
2 19 1
11 19 1
8 20 1
9 20 1
10 20 1
13 20 1
17 20 1
18 20 1
1 21 1
5 21 1
7 21 1
16 21 1
18 21 1
1 22 1
4 22 1
7 22 1
12 22 1
18 22 1
19 22 1
12 23 1
13 23 1
18 23 1
19 23 1
20 23 1
21 23 1
5 24 1
6 24 1
9 24 1
18 24 1
20 24 1
11 25 1
13 25 1
15 25 1
18 25 1
19 25 1
20 25 1
21 25 1
1 26 1
3 26 1
11 26 1
17 26 1
21 26 1
23 26 1
2 27 1
4 27 1
5 27 1
6 27 1
7 27 1
9 27 1
17 27 1
21 27 1
5 28 1
9 28 1
10 28 1
12 28 1
15 28 1
18 28 1
20 28 1
22 28 1
4 29 1
6 29 1
7 29 1
11 29 1
13 29 1
15 29 1
20 29 1
21 29 1
27 29 1
4 30 1
8 30 1
13 30 1
14 30 1
17 30 1
28 30 1
29 30 1
