30 111 
1 3 1
2 3 1
2 4 1
1 5 1
5 7 1
4 8 1
5 8 1
7 9 1
8 9 1
6 10 1
4 11 1
5 11 1
6 11 1
9 11 1
2 12 1
3 12 1
4 12 1
8 12 1
2 13 1
7 13 1
10 13 1
11 13 1
3 14 1
10 14 1
2 15 1
14 15 1
3 16 1
8 16 1
9 16 1
11 16 1
4 17 1
11 17 1
14 17 1
5 18 1
14 18 1
15 18 1
16 18 1
1 19 1
9 19 1
11 19 1
16 19 1
18 19 1
1 20 1
2 20 1
3 20 1
4 20 1
8 20 1
10 20 1
14 20 1
15 20 1
17 20 1
13 21 1
15 21 1
17 21 1
19 21 1
1 22 1
5 22 1
10 22 1
13 22 1
2 23 1
4 23 1
7 23 1
12 23 1
14 23 1
20 23 1
21 23 1
22 23 1
4 24 1
17 24 1
1 25 1
11 25 1
12 25 1
3 26 1
4 26 1
5 26 1
6 26 1
11 26 1
17 26 1
18 26 1
23 26 1
3 27 1
4 27 1
8 27 1
11 27 1
15 27 1
17 27 1
21 27 1
24 27 1
2 28 1
5 28 1
9 28 1
15 28 1
19 28 1
21 28 1
24 28 1
25 28 1
4 29 1
5 29 1
8 29 1
14 29 1
17 29 1
20 29 1
23 29 1
27 29 1
4 30 1
6 30 1
9 30 1
10 30 1
21 30 1
23 30 1
28 30 1
