8000 83647 
1 185 1
1 480 1
1 660 1
1 809 1
1 998 1
1 1071 1
1 1358 1
1 1491 1
1 2115 1
1 2361 1
1 3256 1
1 3563 1
1 4213 1
1 4564 1
1 4670 1
1 4777 1
1 4806 1
1 5064 1
1 5181 1
1 5241 1
1 5570 1
1 6155 1
1 6177 1
1 6859 1
1 7092 1
1 7170 1
1 7299 1
1 7305 1
1 7408 1
2 23 1
2 554 1
2 1739 1
2 2068 1
2 2207 1
2 2325 1
2 2757 1
2 2926 1
2 3690 1
2 4086 1
2 4101 1
2 4585 1
2 5136 1
2 5642 1
2 5847 1
2 5890 1
2 5964 1
2 6629 1
2 6780 1
2 7075 1
2 7263 1
3 557 1
3 640 1
3 897 1
3 1294 1
3 1808 1
3 1930 1
3 2087 1
3 2557 1
3 2689 1
3 2897 1
3 2905 1
3 3242 1
3 3794 1
3 4118 1
3 4240 1
3 4723 1
3 4986 1
3 5005 1
3 5062 1
3 6931 1
3 7103 1
3 7491 1
3 7784 1
3 7981 1
4 213 1
4 267 1
4 388 1
4 1681 1
4 1896 1
4 1988 1
4 2017 1
4 2254 1
4 3039 1
4 3265 1
4 3758 1
4 4079 1
4 4661 1
4 5265 1
4 5283 1
4 5524 1
4 6581 1
4 6738 1
5 8 1
5 874 1
5 976 1
5 1378 1
5 1535 1
5 1810 1
5 1879 1
5 1937 1
5 2077 1
5 2541 1
5 2569 1
5 2733 1
5 4490 1
5 4529 1
5 4818 1
5 5334 1
5 5408 1
5 5420 1
5 5569 1
5 6807 1
5 7046 1
5 7156 1
5 7339 1
5 7432 1
6 641 1
6 1167 1
6 1178 1
6 1221 1
6 1259 1
6 1348 1
6 1855 1
6 1859 1
6 2211 1
6 2570 1
6 2754 1
6 2872 1
6 4322 1
6 4530 1
6 5175 1
6 5293 1
6 5340 1
6 5727 1
6 6492 1
6 7401 1
7 218 1
7 325 1
7 889 1
7 947 1
7 1139 1
7 1715 1
7 2075 1
7 2094 1
7 2170 1
7 2542 1
7 3187 1
7 3909 1
7 4171 1
7 5106 1
7 5121 1
7 5305 1
7 5472 1
7 5952 1
7 6391 1
7 6447 1
8 1012 1
8 2341 1
8 2853 1
8 3227 1
8 3377 1
8 3380 1
8 3401 1
8 3985 1
8 4254 1
8 5368 1
8 5495 1
8 5852 1
8 6306 1
8 7084 1
8 7423 1
8 7643 1
8 7822 1
8 7964 1
9 300 1
9 516 1
9 576 1
9 804 1
9 1255 1
9 1276 1
9 1486 1
9 1577 1
9 3062 1
9 3281 1
9 3587 1
9 3896 1
9 3928 1
9 4480 1
9 4874 1
9 5148 1
9 5208 1
9 5682 1
9 6283 1
9 6593 1
9 6596 1
9 6702 1
9 7554 1
10 113 1
10 512 1
10 525 1
10 1790 1
10 1834 1
10 2067 1
10 2411 1
10 2416 1
10 2826 1
10 2937 1
10 3607 1
10 3671 1
10 3928 1
10 3992 1
10 4059 1
10 4258 1
10 4540 1
10 4565 1
10 4753 1
10 5018 1
10 5556 1
10 5735 1
10 6155 1
10 6508 1
10 6798 1
10 7389 1
10 7456 1
10 7787 1
11 367 1
11 598 1
11 792 1
11 1148 1
11 1205 1
11 1347 1
11 1789 1
11 2008 1
11 2540 1
11 3306 1
11 4383 1
11 4492 1
11 4500 1
11 5039 1
11 5478 1
11 5933 1
11 7460 1
11 7767 1
11 7894 1
12 1046 1
12 1072 1
12 1298 1
12 1386 1
12 1602 1
12 2373 1
12 2646 1
12 3010 1
12 3272 1
12 4341 1
12 4651 1
12 4866 1
12 4948 1
12 5289 1
12 5447 1
12 5673 1
12 5797 1
12 6233 1
12 6511 1
12 6653 1
12 7007 1
12 7307 1
12 7384 1
13 88 1
13 419 1
13 763 1
13 838 1
13 1804 1
13 2164 1
13 2774 1
13 3131 1
13 3463 1
13 3499 1
13 3546 1
13 4015 1
13 4040 1
13 4354 1
13 4451 1
13 4584 1
13 4764 1
13 5367 1
13 5984 1
13 6169 1
13 6215 1
13 7255 1
13 7389 1
13 7447 1
13 7499 1
13 7855 1
14 635 1
14 986 1
14 1399 1
14 1463 1
14 1476 1
14 2477 1
14 2665 1
14 2916 1
14 3468 1
14 3943 1
14 4171 1
14 4448 1
14 4769 1
14 5468 1
14 5733 1
14 6021 1
14 6117 1
14 6206 1
14 6349 1
14 7177 1
14 7419 1
14 7485 1
15 435 1
15 1178 1
15 1289 1
15 1958 1
15 2117 1
