6000 73251 
1 233 1
1 385 1
1 433 1
1 443 1
1 533 1
1 855 1
1 1309 1
1 1796 1
1 1803 1
1 1948 1
1 2096 1
1 2885 1
1 2972 1
1 3466 1
1 3608 1
1 4002 1
1 4042 1
1 4054 1
1 4380 1
1 4553 1
1 4633 1
1 4732 1
1 4817 1
1 5012 1
1 5577 1
2 26 1
2 354 1
2 1571 1
2 1761 1
2 1839 1
2 2003 1
2 2061 1
2 2284 1
2 2312 1
2 2366 1
2 2962 1
2 3025 1
2 3232 1
2 3369 1
2 3507 1
2 3730 1
2 3754 1
2 4204 1
2 4265 1
2 4582 1
2 5458 1
2 5609 1
2 5910 1
2 5913 1
2 5914 1
3 115 1
3 238 1
3 715 1
3 786 1
3 937 1
3 1188 1
3 1668 1
3 1951 1
3 2377 1
3 3040 1
3 3059 1
3 3367 1
3 3477 1
3 3832 1
3 3856 1
3 3879 1
3 4016 1
3 4482 1
3 4545 1
3 4922 1
3 5367 1
3 5396 1
3 5717 1
3 5909 1
3 5910 1
4 140 1
4 286 1
4 802 1
4 1203 1
4 1272 1
4 1452 1
4 1626 1
4 2254 1
4 2494 1
4 2768 1
4 3090 1
4 3528 1
4 3545 1
4 3695 1
4 3699 1
4 4270 1
4 4900 1
4 4904 1
4 5098 1
4 5260 1
4 5370 1
4 5450 1
4 5562 1
4 5844 1
4 5893 1
5 423 1
5 460 1
5 705 1
5 845 1
5 955 1
5 997 1
5 1521 1
5 1811 1
5 1921 1
5 2081 1
5 2618 1
5 2742 1
5 2897 1
5 3062 1
5 3224 1
5 3400 1
5 4208 1
5 4271 1
5 4287 1
5 4464 1
5 4571 1
5 4874 1
5 5085 1
5 5506 1
6 273 1
6 487 1
6 646 1
6 680 1
6 1536 1
6 1888 1
6 1921 1
6 2011 1
6 2064 1
6 2296 1
6 2429 1
6 2592 1
6 3076 1
6 3550 1
6 3560 1
6 3617 1
6 3853 1
6 4335 1
6 4382 1
6 4508 1
6 4917 1
6 4982 1
6 5033 1
6 5668 1
6 5848 1
7 666 1
7 1134 1
7 1410 1
7 1627 1
7 1662 1
7 1942 1
7 2065 1
7 2106 1
7 2694 1
7 3374 1
7 3704 1
7 4217 1
7 4250 1
7 4341 1
7 4371 1
7 4419 1
7 4522 1
7 4538 1
7 4584 1
7 4631 1
7 5181 1
7 5411 1
7 5452 1
7 5494 1
7 5705 1
8 165 1
8 295 1
8 428 1
8 482 1
8 814 1
8 1126 1
8 1478 1
8 1573 1
8 1633 1
8 1740 1
8 2118 1
8 2380 1
8 2448 1
8 2628 1
8 2733 1
8 3310 1
8 3566 1
8 3634 1
8 3891 1
8 4326 1
8 4495 1
8 4642 1
8 5069 1
8 5368 1
8 5564 1
9 567 1
9 576 1
9 686 1
9 687 1
9 795 1
9 834 1
9 923 1
9 1284 1
9 1366 1
9 1381 1
9 1429 1
9 1552 1
9 1683 1
9 1965 1
9 2034 1
9 2172 1
9 2461 1
9 2609 1
9 2921 1
9 3213 1
9 3567 1
9 3866 1
9 4803 1
9 4844 1
9 5770 1
10 255 1
10 1079 1
10 1102 1
10 1386 1
10 1459 1
10 1673 1
10 1849 1
10 1990 1
10 2548 1
10 2610 1
10 2612 1
10 2705 1
10 3110 1
10 3155 1
10 3208 1
10 3261 1
10 3790 1
10 4210 1
10 4919 1
10 4946 1
10 5003 1
10 5159 1
10 5227 1
10 5264 1
11 432 1
11 525 1
11 761 1
11 817 1
11 1137 1
11 1317 1
11 1357 1
11 1439 1
11 1447 1
11 1671 1
11 2038 1
11 2991 1
11 3229 1
11 3300 1
11 3413 1
11 3765 1
11 3791 1
11 3900 1
11 4161 1
11 4480 1
11 4923 1
11 5246 1
11 5390 1
12 105 1
12 136 1
12 335 1
12 678 1
12 960 1
12 1169 1
12 1924 1
12 2032 1
12 2122 1
12 2128 1
12 2295 1
12 2309 1
12 2716 1
12 3071 1
12 3098 1
12 3114 1
12 3593 1
12 3704 1
12 3722 1
12 3820 1
12 3985 1
12 4825 1
12 4943 1
12 5044 1
13 64 1
13 68 1
13 489 1
13 729 1
13 928 1
13 1018 1
13 1468 1
13 2025 1
13 2088 1
13 2510 1
13 2526 1
13 2576 1
13 3257 1
13 3322 1
13 3705 1
13 4099 1
13 4233 1
13 4873 1
13 5036 1
13 5080 1
13 5192 1
13 5776 1
13 5867 1
13 5930 1
14 133 1
14 507 1
14 662 1
14 792 1
14 825 1
14 848 1
14 1042 1
14 1905 1
14 2336 1
14 2563 1
14 2612 1
14 2633 1
14 3726 1
14 4414 1
14 4597 1
14 4666 1
14 4925 1
14 5060 1
14 5210 1
14 5725 1
14 5765 1
14 5768 1
14 5824 1
14 5863 1
14 5997 1
15 254 1
15 265 1
15 772 1
15 773 1
15 1066 1
15 1396 1
15 1425 1
15 1553 1
15 1785 1
15 2025 1
15 2973 1
15 3083 1
15 3101 1
15 3343 1
15 3390 1
15 3431 1
15 3811 1
15 3996 1
15 4008 1
15 4090 1
15 4162 1
15 4376 1
15 4685 1
15 4707 1
16 627 1
16 713 1
16 715 1
16 919 1
16 1137 1
16 1457 1
16 1507 1
16 1639 1
16 1668 1
16 1882 1
16 1902 1
16 2004 1
16 2505 1
16 2654 1
16 3187 1
16 3448 1
16 3479 1
16 3632 1
16 4568 1
16 4731 1
16 4994 1
16 5029 1
16 5253 1
16 5263 1
16 5576 1
17 105 1
17 124 1
17 277 1
17 377 1
17 461 1
17 694 1
17 719 1
17 1379 1
17 1709 1
17 2037 1
17 2116 1
17 2892 1
17 2896 1
17 3108 1
17 3802 1
17 4428 1
17 4715 1
17 5104 1
17 5359 1
17 5442 1
17 5463 1
17 5496 1
17 5535 1
17 5684 1
17 5720 1
18 235 1
18 338 1
18 710 1
18 910 1
18 1046 1
18 1072 1
18 1081 1
18 1397 1
18 1483 1
18 1962 1
18 2996 1
18 3446 1
18 3525 1
18 3601 1
18 3639 1
18 3659 1
18 3823 1
18 3997 1
18 4279 1
18 4490 1
18 4947 1
18 5345 1
18 5784 1
18 5826 1
18 5880 1
19 34 1
19 109 1
19 309 1
19 510 1
19 600 1
19 896 1
19 900 1
19 1758 1
19 1868 1
19 1992 1
19 2032 1
19 2088 1
19 2262 1
19 2287 1
19 2352 1
19 3397 1
19 3644 1
19 3921 1
19 4036 1
19 4067 1
19 4214 1
19 5820 1
19 5855 1
19 5956 1
20 231 1
20 355 1
20 406 1
20 619 1
20 1182 1
20 1610 1
20 1745 1
20 1867 1
20 2056 1
20 2105 1
20 2916 1
20 3086 1
20 3178 1
20 3363 1
20 3386 1
20 3397 1
20 3538 1
20 3844 1
20 3859 1
20 4024 1
20 4749 1
20 4787 1
20 5202 1
20 5207 1
20 5966 1
21 888 1
21 1341 1
21 1566 1
21 1885 1
21 2307 1
21 2572 1
21 2753 1
21 3093 1
21 3117 1
21 3344 1
21 3388 1
21 3420 1
21 3973 1
21 3983 1
21 4557 1
21 4703 1
21 4801 1
21 4874 1
21 5139 1
21 5226 1
21 5230 1
21 5276 1
21 5333 1
21 5545 1
21 5554 1
22 349 1
22 590 1
22 685 1
22 1047 1
22 1390 1
22 1924 1
22 1956 1
22 2408 1
22 2597 1
22 2610 1
22 3075 1
22 3183 1
22 3198 1
22 3663 1
22 3779 1
22 4042 1
22 4316 1
22 4328 1
22 4345 1
22 4353 1
22 4765 1
22 4878 1
22 5146 1
22 5603 1
23 419 1
23 439 1
23 442 1
23 540 1
23 857 1
23 958 1
23 1003 1
23 1043 1
23 1382 1
23 1924 1
23 1982 1
23 2086 1
23 2221 1
23 2230 1
23 2323 1
23 2598 1
23 2948 1
23 4089 1
23 4736 1
23 5089 1
23 5169 1
23 5279 1
23 5563 1
24 209 1
24 618 1
24 1590 1
24 1848 1
24 2224 1
24 2238 1
24 2595 1
24 2601 1
24 2998 1
24 3085 1
24 3272 1
24 3647 1
24 3801 1
24 3823 1
24 3863 1
24 3877 1
24 4252 1
24 4262 1
24 4433 1
24 4437 1
24 4550 1
24 4804 1
24 5211 1
24 5562 1
24 5762 1
25 98 1
25 105 1
25 239 1
25 264 1
25 514 1
25 768 1
25 1113 1
25 1284 1
25 1820 1
25 1923 1
25 1943 1
25 1994 1
25 2578 1
25 2723 1
25 2786 1
25 3057 1
25 3170 1
25 3904 1
25 4042 1
25 4464 1
25 4943 1
25 5178 1
25 5452 1
25 5680 1
25 5810 1
26 303 1
26 470 1
26 617 1
26 775 1
26 784 1
26 815 1
26 1260 1
26 1601 1
26 2626 1
26 2736 1
26 2807 1
26 2835 1
26 3432 1
26 3748 1
26 4002 1
26 4059 1
26 4156 1
26 4202 1
26 4217 1
26 4668 1
26 4792 1
26 4916 1
26 5103 1
26 5571 1
26 5914 1
27 204 1
27 1498 1
27 1520 1
27 1618 1
27 1679 1
27 1765 1
27 1848 1
27 2249 1
27 2364 1
27 2610 1
27 2682 1
27 2968 1
27 3134 1
27 3171 1
27 3187 1
27 3232 1
27 3596 1
27 3784 1
27 4135 1
27 4166 1
27 4337 1
27 5171 1
27 5182 1
27 5509 1
27 5641 1
28 48 1
28 356 1
28 439 1
28 667 1
28 742 1
28 903 1
28 978 1
28 1123 1
28 1325 1
28 1370 1
28 1411 1
28 1480 1
28 1727 1
28 2422 1
28 2612 1
28 3237 1
28 3853 1
28 4389 1
28 4449 1
28 4531 1
28 4937 1
28 5113 1
28 5158 1
28 5464 1
28 5519 1
29 230 1
29 322 1
29 503 1
29 588 1
29 810 1
29 823 1
29 1078 1
29 1135 1
29 1391 1
29 1470 1
29 1804 1
29 2103 1
29 2651 1
29 2932 1
29 3476 1
29 3999 1
29 4407 1
29 4575 1
29 4676 1
29 5142 1
29 5303 1
29 5531 1
29 5584 1
29 5807 1
30 175 1
30 177 1
30 1152 1
30 1226 1
30 1246 1
30 1671 1
30 1841 1
30 1843 1
30 1987 1
30 2426 1
30 3575 1
30 4343 1
30 4538 1
30 4677 1
30 4799 1
30 4951 1
30 5175 1
30 5208 1
30 5219 1
30 5300 1
30 5412 1
30 5414 1
30 5433 1
30 5592 1
30 5860 1
31 175 1
31 195 1
31 257 1
31 370 1
31 666 1
31 748 1
31 1136 1
31 1139 1
31 1356 1
31 1400 1
31 2058 1
31 2221 1
31 2886 1
31 2951 1
31 3025 1
31 3053 1
31 3065 1
31 3498 1
31 4064 1
31 4075 1
31 4201 1
31 5065 1
31 5071 1
31 5131 1
31 5375 1
32 332 1
32 423 1
32 573 1
32 620 1
32 1173 1
32 1176 1
32 1266 1
32 1278 1
32 1433 1
32 1506 1
32 1544 1
32 1559 1
32 2375 1
32 2449 1
32 2710 1
32 2772 1
32 3544 1
32 3723 1
32 3870 1
32 3911 1
32 4276 1
32 4553 1
32 5025 1
32 5343 1
33 256 1
33 407 1
33 830 1
33 1102 1
33 1670 1
33 1690 1
33 1871 1
33 2044 1
33 2067 1
33 2085 1
33 2468 1
33 2993 1
33 3037 1
33 3279 1
33 3919 1
33 4498 1
33 4701 1
33 4914 1
33 4966 1
33 5028 1
33 5072 1
33 5299 1
33 5515 1
34 318 1
34 599 1
34 720 1
34 743 1
34 811 1
34 1039 1
34 1314 1
34 1496 1
34 1938 1
34 1943 1
34 2133 1
34 2378 1
34 2587 1
34 3106 1
34 3135 1
34 3202 1
34 3635 1
34 3933 1
34 4173 1
34 4340 1
34 4631 1
34 4832 1
34 4960 1
34 5847 1
35 76 1
35 301 1
35 472 1
35 926 1
35 1086 1
35 1266 1
35 1563 1
35 1653 1
35 2182 1
35 2286 1
35 2575 1
35 2646 1
35 2737 1
35 3040 1
35 3593 1
35 4079 1
35 4479 1
35 4631 1
35 4923 1
35 4928 1
35 4997 1
35 5145 1
35 5513 1
35 5807 1
36 468 1
36 558 1
36 882 1
36 938 1
36 1000 1
36 1699 1
36 2092 1
36 2242 1
36 2274 1
36 2394 1
36 2512 1
36 2727 1
36 3152 1
36 3406 1
36 3820 1
36 4153 1
36 4520 1
36 4745 1
36 4943 1
36 4955 1
36 5196 1
36 5424 1
36 5554 1
36 5605 1
37 228 1
37 274 1
37 970 1
37 1180 1
37 1315 1
37 1431 1
37 1460 1
37 1871 1
37 1919 1
37 2041 1
37 2097 1
37 2178 1
37 2446 1
37 2780 1
37 3125 1
37 3447 1
37 3883 1
37 4018 1
37 4171 1
37 5281 1
37 5363 1
37 5484 1
37 5950 1
38 102 1
38 996 1
38 1115 1
38 1338 1
38 1443 1
38 1458 1
38 1541 1
38 1621 1
38 2114 1
38 2270 1
38 2303 1
38 2451 1
38 2578 1
38 2622 1
38 2765 1
38 3669 1
38 3721 1
38 4143 1
38 4209 1
38 5059 1
38 5113 1
38 5146 1
38 5331 1
39 124 1
39 202 1
39 222 1
39 310 1
39 551 1
39 631 1
39 1347 1
39 2047 1
39 2427 1
39 2486 1
39 2495 1
39 2579 1
39 3079 1
39 3641 1
39 3698 1
39 4106 1
39 4160 1
39 4308 1
39 4317 1
39 4676 1
39 4832 1
39 4969 1
39 5220 1
39 5370 1
39 5742 1
40 88 1
40 123 1
40 250 1
40 305 1
40 1110 1
40 1455 1
40 1811 1
40 1813 1
40 1838 1
40 2063 1
40 2564 1
40 2702 1
40 3973 1
40 3994 1
40 4046 1
40 4126 1
40 4131 1
40 4511 1
40 4714 1
40 4753 1
40 4876 1
40 4931 1
40 4973 1
40 5117 1
41 139 1
41 309 1
41 397 1
41 539 1
41 677 1
41 804 1
41 1590 1
41 1649 1
41 1814 1
41 2660 1
41 3154 1
41 3168 1
41 3190 1
41 3379 1
41 3516 1
41 3518 1
41 4118 1
41 4289 1
41 4595 1
41 4621 1
41 4647 1
41 4741 1
41 4919 1
41 5104 1
42 148 1
42 554 1
42 1020 1
42 1190 1
42 1728 1
42 1936 1
42 2131 1
42 2169 1
42 2359 1
42 2537 1
42 2779 1
42 2796 1
42 3008 1
42 3155 1
42 3239 1
42 4523 1
42 4741 1
42 4823 1
42 4948 1
42 4971 1
42 5450 1
42 5744 1
42 5840 1
42 5984 1
43 511 1
43 821 1
43 1074 1
43 1198 1
43 1244 1
43 2183 1
43 2464 1
43 2506 1
43 2551 1
43 2776 1
43 2970 1
43 3358 1
43 3601 1
43 3608 1
43 4035 1
43 4232 1
43 4325 1
43 5170 1
43 5245 1
43 5510 1
43 5531 1
43 5568 1
43 5609 1
43 5991 1
44 97 1
44 467 1
44 742 1
44 817 1
44 1049 1
44 1089 1
44 1116 1
44 1333 1
44 1700 1
44 1867 1
44 2580 1
44 3013 1
44 3047 1
44 3262 1
44 3314 1
44 3325 1
44 3799 1
44 3820 1
44 3838 1
44 4161 1
44 4320 1
44 4542 1
44 4577 1
44 4673 1
44 4712 1
45 74 1
45 107 1
45 259 1
45 738 1
45 925 1
45 956 1
45 1074 1
45 1139 1
45 1202 1
45 1265 1
45 1284 1
45 1455 1
45 1535 1
45 2114 1
45 2134 1
45 2804 1
45 3040 1
45 3847 1
45 4129 1
45 4439 1
45 5317 1
45 5359 1
45 5425 1
45 5929 1
46 296 1
46 298 1
46 556 1
46 802 1
46 1596 1
46 1730 1
46 1796 1
46 1816 1
46 1948 1
46 2642 1
46 2670 1
46 2834 1
46 3143 1
46 3230 1
46 3717 1
46 3851 1
46 3918 1
46 4035 1
46 4307 1
46 4695 1
46 4999 1
46 5306 1
46 5391 1
46 5556 1
46 5684 1
47 210 1
47 422 1
47 1088 1
47 1208 1
47 1481 1
47 1517 1
47 1694 1
47 2236 1
47 2393 1
47 2432 1
47 2850 1
47 3168 1
47 3414 1
47 3680 1
47 3860 1
47 3984 1
47 4177 1
47 4265 1
47 4604 1
47 4790 1
47 5123 1
47 5182 1
47 5537 1
47 5541 1
47 5661 1
48 761 1
48 939 1
48 1031 1
48 1035 1
48 2136 1
48 2220 1
48 2382 1
48 2701 1
48 2707 1
48 3202 1
48 3233 1
48 3263 1
48 3644 1
48 3865 1
48 4327 1
48 4494 1
48 4571 1
48 4874 1
48 5385 1
48 5535 1
48 5721 1
48 5759 1
48 5966 1
49 380 1
49 402 1
49 662 1
49 976 1
49 1129 1
49 1262 1
49 1375 1
49 1533 1
49 1678 1
49 1806 1
49 1809 1
49 2032 1
49 2077 1
49 2449 1
49 2653 1
49 2738 1
49 3222 1
49 3480 1
49 3932 1
49 4113 1
49 4836 1
49 5027 1
49 5384 1
49 5402 1
49 5637 1
50 70 1
50 300 1
50 301 1
50 389 1
50 441 1
50 1029 1
50 1190 1
50 1230 1
50 1296 1
50 1562 1
50 1723 1
50 1832 1
50 2515 1
50 2634 1
50 2866 1
50 2990 1
50 3140 1
50 3196 1
50 4251 1
50 4302 1
50 4433 1
50 4543 1
50 5773 1
50 5777 1
50 5921 1
51 103 1
51 311 1
51 444 1
51 1221 1
51 1385 1
51 1443 1
51 1477 1
51 1763 1
51 1992 1
51 2138 1
51 2518 1
51 2772 1
51 2846 1
51 3181 1
51 3323 1
51 3402 1
51 3487 1
51 4035 1
51 4245 1
51 4255 1
51 4463 1
51 5106 1
51 5356 1
51 5492 1
51 5839 1
52 174 1
52 243 1
52 328 1
52 355 1
52 421 1
52 764 1
52 1199 1
52 1316 1
52 1340 1
52 1467 1
52 1697 1
52 1753 1
52 2162 1
52 2444 1
52 2944 1
52 3431 1
52 3511 1
52 4462 1
52 4678 1
52 5043 1
52 5115 1
52 5167 1
52 5723 1
52 5972 1
53 431 1
53 1007 1
53 1319 1
53 1609 1
53 1614 1
53 1905 1
53 2114 1
53 2179 1
53 2247 1
53 2432 1
53 2643 1
53 2707 1
53 3591 1
53 3622 1
53 3698 1
53 3762 1
53 3774 1
53 4368 1
53 4578 1
53 5069 1
53 5143 1
53 5156 1
53 5424 1
53 5606 1
54 730 1
54 794 1
54 819 1
54 893 1
54 998 1
54 1222 1
54 1520 1
54 1965 1
54 1995 1
54 2116 1
54 2140 1
54 2311 1
54 2448 1
54 2595 1
54 2751 1
54 3305 1
54 3788 1
54 4241 1
54 4481 1
54 4848 1
54 4965 1
54 5045 1
54 5421 1
54 5901 1
55 283 1
55 400 1
55 728 1
55 770 1
55 1012 1
55 2370 1
55 2400 1
55 2889 1
55 3295 1
55 4015 1
55 4180 1
55 4240 1
55 4257 1
55 4331 1
55 4433 1
55 4685 1
