100 1256 
2 3 1
1 4 1
3 5 1
4 5 1
5 6 1
4 7 1
5 7 1
2 8 1
5 9 1
1 10 1
2 10 1
6 10 1
3 11 1
4 11 1
5 12 1
6 12 1
1 13 1
4 14 1
7 14 1
10 14 1
4 15 1
6 15 1
11 15 1
1 16 1
5 16 1
6 16 1
10 16 1
11 16 1
6 17 1
9 18 1
10 18 1
13 18 1
5 19 1
7 19 1
10 19 1
17 19 1
1 20 1
4 20 1
8 20 1
16 20 1
17 20 1
4 21 1
8 21 1
13 21 1
17 21 1
20 21 1
4 22 1
6 22 1
8 22 1
20 22 1
2 23 1
7 23 1
9 23 1
10 23 1
14 23 1
15 23 1
16 23 1
22 23 1
2 24 1
4 24 1
6 24 1
11 24 1
12 24 1
15 24 1
17 24 1
19 24 1
22 24 1
3 25 1
9 25 1
14 25 1
15 25 1
16 25 1
17 25 1
18 25 1
22 25 1
24 25 1
12 26 1
13 26 1
16 26 1
17 26 1
24 26 1
25 26 1
2 27 1
4 27 1
6 27 1
14 27 1
18 27 1
1 28 1
6 28 1
14 28 1
17 28 1
18 28 1
19 28 1
22 28 1
3 29 1
5 29 1
7 29 1
9 29 1
11 29 1
12 29 1
14 29 1
15 29 1
16 29 1
17 29 1
27 29 1
7 30 1
14 30 1
16 30 1
19 30 1
26 30 1
5 31 1
6 31 1
7 31 1
9 31 1
12 31 1
15 31 1
16 31 1
17 31 1
20 31 1
22 31 1
23 31 1
28 31 1
5 32 1
14 32 1
25 32 1
27 32 1
31 32 1
5 33 1
7 33 1
10 33 1
13 33 1
15 33 1
20 33 1
24 33 1
30 33 1
31 33 1
1 34 1
9 34 1
10 34 1
12 34 1
21 34 1
22 34 1
23 34 1
25 34 1
28 34 1
29 34 1
9 35 1
11 35 1
13 35 1
16 35 1
18 35 1
21 35 1
25 35 1
30 35 1
33 35 1
5 36 1
10 36 1
19 36 1
20 36 1
22 36 1
27 36 1
28 36 1
33 36 1
35 36 1
4 37 1
13 37 1
22 37 1
27 37 1
30 37 1
32 37 1
35 37 1
5 38 1
7 38 1
20 38 1
25 38 1
33 38 1
35 38 1
36 38 1
37 38 1
3 39 1
6 39 1
7 39 1
20 39 1
24 39 1
27 39 1
28 39 1
29 39 1
30 39 1
31 39 1
34 39 1
35 39 1
36 39 1
37 39 1
2 40 1
4 40 1
14 40 1
16 40 1
19 40 1
2 41 1
7 41 1
9 41 1
11 41 1
13 41 1
15 41 1
28 41 1
29 41 1
34 41 1
37 41 1
40 41 1
5 42 1
6 42 1
7 42 1
12 42 1
15 42 1
16 42 1
18 42 1
28 42 1
29 42 1
35 42 1
36 42 1
37 42 1
11 43 1
19 43 1
20 43 1
